dtime,value,metric,units,device_sn,device_model
2019-10-12T17:03:40Z,0.1628503,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:42Z,0.1628503,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:44Z,0.1628503,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:46Z,0.2069169,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:48Z,0.2352418,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:50Z,0.2080006,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:52Z,0.2005693,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:54Z,0.2005065,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:56Z,0.200314,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:58Z,0.2028122,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:00Z,0.1474276,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:02Z,0.1805246,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:04Z,0.1721263,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:06Z,0.205249,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:08Z,0.2091935,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:10Z,0.1517976,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:12Z,0.1793409,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:14Z,0.1662383,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:16Z,0.1813783,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:18Z,0.1909314,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:20Z,0.1929828,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:22Z,0.1925217,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:24Z,0.2114611,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:26Z,0.1610954,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:28Z,0.1549678,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:30Z,0.17477,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:32Z,0.1768342,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:34Z,0.1874872,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:36Z,0.1658357,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:38Z,0.193403,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:40Z,0.1962293,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:42Z,0.1726139,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:44Z,0.1800908,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:46Z,0.1661176,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:48Z,0.1769127,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:50Z,0.2228023,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:52Z,0.229666,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:54Z,0.1856866,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:56Z,0.2141745,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:04:58Z,0.1440399,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:00Z,0.1839006,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:02Z,0.1857562,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:04Z,0.2248959,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:06Z,0.1939044,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:08Z,0.2048661,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:10Z,0.1981985,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:12Z,0.2331725,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:14Z,0.2375881,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:16Z,0.2383049,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:18Z,0.2085666,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:20Z,0.2027124,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:22Z,0.2359325,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:24Z,0.2070684,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:26Z,0.2046402,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:28Z,0.6933747,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:05:30Z,0.2467777,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T17:03:40Z,0.6274203,Depth,ft,669389,NA
2019-10-12T17:03:42Z,0.6274203,Depth,ft,669389,NA
2019-10-12T17:03:44Z,0.6274203,Depth,ft,669389,NA
2019-10-12T17:03:46Z,0.8384865,Depth,ft,669389,NA
2019-10-12T17:03:48Z,3.542706,Depth,ft,669389,NA
2019-10-12T17:03:50Z,5.58214,Depth,ft,669389,NA
2019-10-12T17:03:52Z,8.921079,Depth,ft,669389,NA
2019-10-12T17:03:54Z,10.11639,Depth,ft,669389,NA
2019-10-12T17:03:56Z,10.41267,Depth,ft,669389,NA
2019-10-12T17:03:58Z,11.08176,Depth,ft,669389,NA
2019-10-12T17:04:00Z,12.35097,Depth,ft,669389,NA
2019-10-12T17:04:02Z,14.23188,Depth,ft,669389,NA
2019-10-12T17:04:04Z,15.94309,Depth,ft,669389,NA
2019-10-12T17:04:06Z,17.27483,Depth,ft,669389,NA
2019-10-12T17:04:08Z,17.51803,Depth,ft,669389,NA
2019-10-12T17:04:10Z,18.98814,Depth,ft,669389,NA
2019-10-12T17:04:12Z,20.81852,Depth,ft,669389,NA
2019-10-12T17:04:14Z,22.61804,Depth,ft,669389,NA
2019-10-12T17:04:16Z,26.15377,Depth,ft,669389,NA
2019-10-12T17:04:18Z,27.5391,Depth,ft,669389,NA
2019-10-12T17:04:20Z,27.86866,Depth,ft,669389,NA
2019-10-12T17:04:22Z,29.13522,Depth,ft,669389,NA
2019-10-12T17:04:24Z,31.02185,Depth,ft,669389,NA
2019-10-12T17:04:26Z,32.45892,Depth,ft,669389,NA
2019-10-12T17:04:28Z,32.70972,Depth,ft,669389,NA
2019-10-12T17:04:30Z,33.17804,Depth,ft,669389,NA
2019-10-12T17:04:32Z,34.9243,Depth,ft,669389,NA
2019-10-12T17:04:34Z,37.77208,Depth,ft,669389,NA
2019-10-12T17:04:36Z,39.3175,Depth,ft,669389,NA
2019-10-12T17:04:38Z,38.58448,Depth,ft,669389,NA
2019-10-12T17:04:40Z,38.52245,Depth,ft,669389,NA
2019-10-12T17:04:42Z,38.15941,Depth,ft,669389,NA
2019-10-12T17:04:44Z,39.80279,Depth,ft,669389,NA
2019-10-12T17:04:46Z,41.55392,Depth,ft,669389,NA
2019-10-12T17:04:48Z,36.49751,Depth,ft,669389,NA
2019-10-12T17:04:50Z,33.33665,Depth,ft,669389,NA
2019-10-12T17:04:52Z,32.67767,Depth,ft,669389,NA
2019-10-12T17:04:54Z,30.48336,Depth,ft,669389,NA
2019-10-12T17:04:56Z,29.00695,Depth,ft,669389,NA
2019-10-12T17:04:58Z,27.40226,Depth,ft,669389,NA
2019-10-12T17:05:00Z,23.71344,Depth,ft,669389,NA
2019-10-12T17:05:02Z,23.16037,Depth,ft,669389,NA
2019-10-12T17:05:04Z,21.56658,Depth,ft,669389,NA
2019-10-12T17:05:06Z,20.33356,Depth,ft,669389,NA
2019-10-12T17:05:08Z,18.98933,Depth,ft,669389,NA
2019-10-12T17:05:10Z,16.81416,Depth,ft,669389,NA
2019-10-12T17:05:12Z,15.727,Depth,ft,669389,NA
