dtime,value,metric,units,device_sn,device_model
2019-10-12T15:52:56Z,0.1182828,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:52:58Z,0.1202978,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:00Z,0.1200765,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:02Z,0.08975151,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:04Z,0.06647964,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:06Z,0.0707488,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:08Z,0.07061052,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:10Z,0.05284638,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:12Z,0.05113597,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:14Z,0.03859042,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:16Z,0.05369211,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:18Z,0.04942475,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:20Z,0.04943839,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:22Z,0.03657541,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:24Z,0.06387288,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:26Z,0.06172931,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:28Z,0.06272384,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:30Z,0.06043891,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:32Z,0.05509523,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:34Z,0.03098274,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:36Z,0.03573586,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:38Z,0.04619897,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:40Z,0.04794766,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:42Z,0.07167511,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:44Z,0.051345880000000003,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:46Z,0.05220085,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:48Z,0.05311144,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:50Z,0.06397618,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:52Z,0.03911413,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:54Z,0.03617467,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:56Z,0.04475392,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:53:58Z,0.049395,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:00Z,0.05111071,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:02Z,0.06882177,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:04Z,0.06093208,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:06Z,0.0605582,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:08Z,0.03877974,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:10Z,0.05962998,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:12Z,0.05856784,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:14Z,0.05929374,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:16Z,0.04793379,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:18Z,0.05286093,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:20Z,0.07606953,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:22Z,0.05008359,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:24Z,0.05830123,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:26Z,0.05147534,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:28Z,0.05106674,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:30Z,0.07282183,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:32Z,0.0731317,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:34Z,0.06467285,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:36Z,0.06891928,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:38Z,0.06518677,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:40Z,0.06493558,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:42Z,0.07405834,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:44Z,0.08469905,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:46Z,0.07566806,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:48Z,0.07493123,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:50Z,0.0723189,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:52Z,0.1126762,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:54Z,0.06989652,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:56Z,0.07840449,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:54:58Z,0.07614883,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:00Z,0.0764868,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:02Z,0.07275248,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:04Z,0.0703627,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:06Z,0.07970414,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:08Z,0.066582,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:10Z,0.07507642,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:12Z,0.07556427,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:14Z,0.05604183,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:16Z,0.07739767,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:18Z,0.1015837,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:20Z,0.06520081,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:22Z,0.06207365,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:24Z,0.05990219,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:26Z,0.05022191,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:28Z,0.05592252,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:30Z,0.06340358,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:32Z,0.0462979,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:34Z,0.04424265,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:36Z,0.06225345,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:38Z,0.03487775,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:40Z,0.06019585,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:42Z,0.0526467,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:44Z,0.03431965,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:46Z,0.03118196,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:48Z,0.04711499,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:50Z,0.04511461,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:52Z,0.04634383,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:54Z,0.03908783,Chlorophyll-a Concentration,µg/L,670514,NA
2019-10-12T15:55:56Z,0.05354095,Chlorophyll-a Concentration,µg/L,670514,NA
