csv,dtime,chl_mgL,depth_ft,lat_dd,lon_dd,o2_mgL,salinity_psu,temp_c,bdepth_ft
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:37Z,0.0906122,89.41109,26.707097560975605,-83.04399674796748,6.039814,36.14121,30.54681,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:39Z,0.09961677,96.35374,26.707097560975605,-83.04399674796748,6.017114,36.22155,30.53121,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:41Z,0.1118562,103.0781,26.707097560975605,-83.04399674796748,5.998617,36.28674,30.52686,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:43Z,0.1217911,106.3045,26.707097560975605,-83.04399674796748,5.976983,36.42142,30.51278,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:45Z,0.1417655,110.8859,26.707097560975605,-83.04399674796748,5.88308,36.53527,30.3389,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:47Z,0.1448625,111.6053,26.707097560975605,-83.04399674796748,5.869302,36.55649,30.3143,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:49Z,0.1132277,118.5801,26.707097560975605,-83.04399674796748,5.708733,36.33147,29.91279,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:51Z,0.1983912,123.4148,26.707097560975605,-83.04399674796748,5.732656,36.21165,29.3942,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:53Z,0.2243886,125.2927,26.707097560975605,-83.04399674796748,5.626586,36.37849,28.82502,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:55Z,0.2416219,126.7997,26.707097560975605,-83.04399674796748,5.450325,36.43061,28.23787,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:57Z,0.2441683,127.0321,26.707097560975605,-83.04399674796748,5.421676,36.44484,28.14037,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:17:59Z,45.10317,127.2064,26.707097560975605,-83.04399674796748,5.318929,36.46815,28.09501,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:01Z,40.12658,127.2227,26.707097560975605,-83.04399674796748,5.241654,36.41381,28.14595,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:03Z,7.891376,127.2019,26.707097560975605,-83.04399674796748,5.174401,36.42724,28.20383,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:05Z,4.351442,127.197,26.707097560975605,-83.04399674796748,5.120181,36.41064,28.18592,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:07Z,2.253969,127.1895,26.707097560975605,-83.04399674796748,5.033384,36.38155,28.21021,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:09Z,2.089337,127.1885,26.707097560975605,-83.04399674796748,5.019629,36.37671,28.21222,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:11Z,0.8728585,127.2223,26.707097560975605,-83.04399674796748,4.981099,36.43813,28.17526,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:13Z,3.524052,127.2108,26.707097560975605,-83.04399674796748,4.951878,36.47644,28.13579,127.2307
VuSitu_2019-09-08_18-16-29_Device Location_LiveReadings.csv,2019-09-08T18:18:15Z,0.6788231,127.2307,26.707097560975605,-83.04399674796748,4.93056,36.54742,28.06166,127.2307
