csv,dtime,chl_mgL,depth_ft,lat_dd,lon_dd,o2_mgL,salinity_psu,temp_c,bdepth_ft
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:23Z,0.07824543,19.78269,25.683095,-82.221895,6.820657,32.73904,24.04149,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:25Z,0.1038341,22.71347,25.683095,-82.221895,6.814667,32.75153,24.02586,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:27Z,0.09940901,23.89482,25.683095,-82.221895,6.809629,32.86309,24.01503,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:29Z,0.09576057,25.81939,25.683095,-82.221895,6.803395,32.87057,24.00954,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:31Z,0.1069107,27.84059,25.683095,-82.221895,6.800058,32.87687,24.00102,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:33Z,0.108336,28.1954,25.683095,-82.221895,6.799369,32.87703,23.99969,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:35Z,0.1078396,31.24422,25.683095,-82.221895,6.796363,32.89186,23.98154,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:37Z,0.08100434,31.09966,25.683095,-82.221895,6.789368,32.9039,23.97429,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:39Z,0.08025897,31.05761,25.683095,-82.221895,6.782592,32.90992,23.97771,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:41Z,0.09727865,33.26545,25.683095,-82.221895,6.769552,32.91175,23.9687,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:43Z,0.07790926,34.6343,25.683095,-82.221895,6.767196,32.91442,23.96314,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:45Z,0.07594127,34.92647,25.683095,-82.221895,6.76635,32.91482,23.96192,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:47Z,0.1008295,36.41391,25.683095,-82.221895,6.763948,32.9534,23.95671,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:49Z,0.08605211,37.31727,25.683095,-82.221895,6.753353,32.96292,23.95174,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:51Z,0.0857306,41.07046,25.683095,-82.221895,6.746447,32.97267,23.94716,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:53Z,0.09762776,45.29596,25.683095,-82.221895,6.734072,32.96901,23.94486,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:55Z,0.09928118,46.03069,25.683095,-82.221895,6.732139,32.96893,23.94436,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:57Z,0.08054516,46.8163,25.683095,-82.221895,6.702781,32.97968,23.9371,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:56:59Z,0.0872296,48.64557,25.683095,-82.221895,6.691677,32.99147,23.93209,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:01Z,0.08850566,51.45828,25.683095,-82.221895,6.685893,32.98212,23.93215,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:03Z,0.06996608,50.66352,25.683095,-82.221895,6.67076,32.98782,23.93247,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:05Z,0.06749817,50.66898,25.683095,-82.221895,6.668584,32.98805,23.93256,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:07Z,0.07385579,51.70057,25.683095,-82.221895,6.65882,32.9838,23.93134,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:09Z,0.06990827,52.68539,25.683095,-82.221895,6.660724,32.98512,23.93317,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:11Z,0.1033463,53.34236,25.683095,-82.221895,6.653861,32.97766,23.93613,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:13Z,0.0875385,53.86829,25.683095,-82.221895,6.641502,32.99665,23.93467,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:15Z,0.08072701,55.45187,25.683095,-82.221895,6.644543,32.99552,23.93072,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:17Z,0.0788796,55.68041,25.683095,-82.221895,6.644446,32.99627,23.93011,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:19Z,0.08262609,55.46825,25.683095,-82.221895,6.641743,32.99633,23.9323,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:21Z,0.05874985,55.27543,25.683095,-82.221895,6.637476,32.99262,23.93456,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:23Z,0.06383639,56.0641,25.683095,-82.221895,6.637799,32.99105,23.93087,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:25Z,0.07620858,55.53172,25.683095,-82.221895,6.640035,33.00792,23.92902,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:27Z,0.08205655,54.57966,25.683095,-82.221895,6.62921,33.00681,23.92852,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:29Z,0.08336394,54.41899,25.683095,-82.221895,6.62781,33.00739,23.9284,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:31Z,0.07754061,55.260980000000004,25.683095,-82.221895,6.630509,32.9998,23.92839,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:33Z,0.07820176,55.05077,25.683095,-82.221895,6.627108,32.99638,23.92765,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:35Z,0.07255155,55.34084,25.683095,-82.221895,6.630159,33.00669,23.92629,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:37Z,0.06699441,56.11781,25.683095,-82.221895,6.620944,33.0108,23.92979,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:39Z,0.07715876,56.81688,25.683095,-82.221895,6.617754,32.99596,23.93113,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:41Z,0.07834647,56.9443,25.683095,-82.221895,6.616884,32.99403,23.93147,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:43Z,0.06853297,57.26251,25.683095,-82.221895,6.615393,33.00656,23.9288,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:45Z,0.08864666,58.06853,25.683095,-82.221895,6.617751,33.00517,23.9308,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:47Z,0.08667131,58.2138,25.683095,-82.221895,6.614649,33.00476,23.92924,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:49Z,0.09835685,59.48544,25.683095,-82.221895,6.614873,33.00681,23.92921,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:51Z,0.09977182,59.66274,25.683095,-82.221895,6.614782,33.00709,23.92914,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:53Z,0.08964125,61.21148,25.683095,-82.221895,6.621017,33.01064,23.9296,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:55Z,0.06081299,63.47208,25.683095,-82.221895,6.610526,33.01978,23.92613,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:57Z,0.07000899,65.70004,25.683095,-82.221895,6.604834,33.00843,23.92798,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:57:59Z,0.07585879,68.33739,25.683095,-82.221895,6.59953,33.01284,23.92618,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:01Z,0.1026461,72.65039,25.683095,-82.221895,6.600654,33.02399,23.92333,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:03Z,0.1065805,73.35235,25.683095,-82.221895,6.600617,33.02581,23.92284,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:05Z,0.07799298,73.44695,25.683095,-82.221895,6.599227,33.01816,23.92311,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:07Z,34.30054,73.42279,25.683095,-82.221895,6.601403,32.98763,23.92823,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:09Z,13.05046,73.52382,25.683095,-82.221895,6.609729,32.66359,23.93529,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:11Z,10.57797,73.50978,25.683095,-82.221895,6.612109,32.637,23.94236,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:13Z,14.43945,73.54379,25.683095,-82.221895,6.606625,32.61888,23.94765,73.54715
VuSitu_2019-12-07_13-55-55_Device Location_LiveReadings.csv,2019-12-07T13:58:15Z,14.9871,73.54715,25.683095,-82.221895,6.605933,32.61726,23.94865,73.54715
