csv,dtime,chl_mgL,depth_ft,lat_dd,lon_dd,o2_mgL,salinity_psu,temp_c,bdepth_ft
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:49Z,0.02951789,27.594360000000002,26.550457441314542,-82.69745068075117,5.913575,36.38096,29.90445,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:51Z,0.02939238,27.84583,26.550457441314542,-82.69745068075117,5.913732,36.37964,29.90161,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:53Z,0.02926688,28.0973,26.550457441314542,-82.69745068075117,5.913889,36.37832,29.89877,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:55Z,0.02250511,32.10854,26.550457441314542,-82.69745068075117,5.907252,36.35483,29.8868,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:57Z,0.02219843,32.37225,26.550457441314542,-82.69745068075117,5.906955,36.35327,29.8853,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:47:59Z,0.02189175,32.63596,26.550457441314542,-82.69745068075117,5.906658,36.3517,29.88381,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:01Z,0.02982629,35.6921,26.550457441314542,-82.69745068075117,5.897076,36.34421,29.87871,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:03Z,0.03007784,35.93724,26.550457441314542,-82.69745068075117,5.896455,36.3433,29.87814,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:05Z,0.03032939,36.18239,26.550457441314542,-82.69745068075117,5.895834,36.3424,29.87756,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:07Z,0.03444434,37.26995,26.550457441314542,-82.69745068075117,5.896597,36.32227,29.87037,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:09Z,0.03481907,37.39403,26.550457441314542,-82.69745068075117,5.896433,36.32105,29.86986,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:11Z,0.03519382,37.51812,26.550457441314542,-82.69745068075117,5.896269,36.31983,29.86936,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:13Z,0.02240255,42.05416,26.550457441314542,-82.69745068075117,5.888957,36.32677,29.86396,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:15Z,0.0218274,42.31576,26.550457441314542,-82.69745068075117,5.888588,36.32668,29.86352,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:17Z,0.02125224,42.57736,26.550457441314542,-82.69745068075117,5.88822,36.3266,29.86308,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:19Z,0.018027,45.04731,26.550457441314542,-82.69745068075117,5.892217,36.28074,29.86369,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:21Z,0.01758593,45.27581,26.550457441314542,-82.69745068075117,5.892266,36.27847,29.86361,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:23Z,0.01714486,45.50433,26.550457441314542,-82.69745068075117,5.892315,36.27621,29.86352,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:25Z,0.04075792,49.0139,26.550457441314542,-82.69745068075117,5.898487,36.26948,29.85389,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:27Z,0.04191716,49.25212,26.550457441314542,-82.69745068075117,5.898893,36.26813,29.8534,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:29Z,0.0430764,49.49035,26.550457441314542,-82.69745068075117,5.8993,36.26678,29.85291,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:31Z,0.04219448,51.93164,26.550457441314542,-82.69745068075117,5.895223,36.24465,29.84359,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:33Z,0.04264366,52.13729,26.550457441314542,-82.69745068075117,5.895135,36.24332,29.84289,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:35Z,0.04309285,52.34295,26.550457441314542,-82.69745068075117,5.895048,36.242,29.84218,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:37Z,0.02792694,54.81257,26.550457441314542,-82.69745068075117,5.900139,36.24987,29.83894,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:39Z,0.02712205,54.99298,26.550457441314542,-82.69745068075117,5.900311,36.24978,29.83857,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:41Z,0.02631716,55.1734,26.550457441314542,-82.69745068075117,5.900482,36.24969,29.8382,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:43Z,0.02551227,55.35381,26.550457441314542,-82.69745068075117,5.900653,36.2496,29.83783,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:45Z,0.05943854,58.96703,26.550457441314542,-82.69745068075117,5.87742,36.23883,29.83674,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:47Z,0.06084004,59.20682,26.550457441314542,-82.69745068075117,5.876344,36.23843,29.83661,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:49Z,0.06224153,59.44661,26.550457441314542,-82.69745068075117,5.875268,36.23803,29.83647,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:51Z,0.07255505,63.08529,26.550457441314542,-82.69745068075117,5.864666,36.2265,29.83896,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:53Z,0.07380602,63.35091,26.550457441314542,-82.69745068075117,5.863624,36.22567,29.83906,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:55Z,0.07505698,63.61654,26.550457441314542,-82.69745068075117,5.862582,36.224850000000004,29.83916,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:57Z,0.05952302,67.27734,26.550457441314542,-82.69745068075117,5.846801,36.22663,29.84648,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:48:59Z,0.05896119,67.54745,26.550457441314542,-82.69745068075117,5.845743,36.22648,29.84691,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:01Z,0.05839937,67.81757,26.550457441314542,-82.69745068075117,5.844685,36.22632,29.84734,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:03Z,0.06292193,70.71165,26.550457441314542,-82.69745068075117,5.807355,36.25562,29.85362,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:05Z,0.06283531,70.94361,26.550457441314542,-82.69745068075117,5.805069,36.25717,29.85411,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:07Z,0.06274867,71.17558,26.550457441314542,-82.69745068075117,5.802783,36.25872,29.85459,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:09Z,0.05645319,73.24522,26.550457441314542,-82.69745068075117,5.757712,36.23546,29.86513,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:11Z,0.05621543,73.41827,26.550457441314542,-82.69745068075117,5.754541,36.23487,29.86582,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:13Z,0.05597767,73.59133,26.550457441314542,-82.69745068075117,5.751369,36.23427,29.86651,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:15Z,0.05560178,76.7768,26.550457441314542,-82.69745068075117,5.609293,36.32777,29.865,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:17Z,0.05544232,76.9909,26.550457441314542,-82.69745068075117,5.600825,36.3322,29.86515,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:19Z,0.05528286,77.20499,26.550457441314542,-82.69745068075117,5.592356,36.33662,29.8653,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:21Z,0.05967373,80.58135,26.550457441314542,-82.69745068075117,5.525424,36.32044,29.92455,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:23Z,0.05989014,80.82439,26.550457441314542,-82.69745068075117,5.518888,36.32166,29.92755,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:25Z,0.06010655,81.06743,26.550457441314542,-82.69745068075117,5.512351,36.32287,29.93055,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:27Z,0.04234808,81.81067,26.550457441314542,-82.69745068075117,5.437371,36.31511,29.93932,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:29Z,0.04149067,81.91771,26.550457441314542,-82.69745068075117,5.432055,36.31436,29.94097,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:31Z,0.04063326,82.02474,26.550457441314542,-82.69745068075117,5.426738,36.31361,29.94262,84.64566678825638
VuSitu_2019-09-18_12-46-59_Device Location_LiveReadings.csv,2019-09-18T12:49:33Z,0.03977585,82.13178,26.550457441314542,-82.69745068075117,5.421421,36.31285,29.94427,84.64566678825638
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:22Z,0,1.965556,26.630646808510633,-82.55619226950353,6.303993,NA,30.98078,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:24Z,0.02122443,3.416652,26.630646808510633,-82.55619226950353,5.9542,NA,30.73659,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:26Z,0.02160029,5.680315,26.630646808510633,-82.55619226950353,5.948984,NA,30.63721,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:28Z,0.002605856,8.040578,26.630646808510633,-82.55619226950353,5.956963,NA,30.55944,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:30Z,0.01273294,8.634059,26.630646808510633,-82.55619226950353,5.96476,NA,30.47536,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:32Z,0.01322238,8.802967,26.630646808510633,-82.55619226950353,5.966482,NA,30.46146,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:34Z,0.01440514,11.08245,26.630646808510633,-82.55619226950353,5.961202,NA,30.29172,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:36Z,0.0301153,12.53262,26.630646808510633,-82.55619226950353,5.962147,NA,30.21939,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:38Z,0.02882644,16.208,26.630646808510633,-82.55619226950353,5.966854,NA,30.16834,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:40Z,0.02402764,16.36277,26.630646808510633,-82.55619226950353,5.970062,NA,30.14737,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:42Z,0.02327816,16.55265,26.630646808510633,-82.55619226950353,5.970704,NA,30.1424,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:44Z,0.005469186,19.18125,26.630646808510633,-82.55619226950353,5.967086,NA,30.01052,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:46Z,0.03059272,19.60872,26.630646808510633,-82.55619226950353,5.966323,NA,29.96581,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:48Z,0.03317581,21.24208,26.630646808510633,-82.55619226950353,5.965633,NA,29.96673,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:50Z,0.03189261,22.08811,26.630646808510633,-82.55619226950353,5.964416,NA,29.93004,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:52Z,0.03153715,22.26848,26.630646808510633,-82.55619226950353,5.964231,NA,29.9258,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:54Z,0.02056147,23.95561,26.630646808510633,-82.55619226950353,5.966309,NA,29.8889,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:56Z,0.009471508,24.46579,26.630646808510633,-82.55619226950353,5.972351,NA,29.86526,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:52:58Z,0.01376252,25.7496,26.630646808510633,-82.55619226950353,5.971892,NA,29.83315,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:00Z,0.0236966,28.42617,26.630646808510633,-82.55619226950353,5.972299,NA,29.82801,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:02Z,0.02418856,29.24132,26.630646808510633,-82.55619226950353,5.972989,NA,29.80271,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:04Z,0.01675848,30.50111,26.630646808510633,-82.55619226950353,5.965657,NA,29.78311,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:06Z,0.01567055,30.68831,26.630646808510633,-82.55619226950353,5.964673,NA,29.77934,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:08Z,0.029006,32.29234,26.630646808510633,-82.55619226950353,5.969536,NA,29.77871,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:10Z,0.0123161,34.55388,26.630646808510633,-82.55619226950353,5.968149,NA,29.76765,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:12Z,0.03877161,36.93635,26.630646808510633,-82.55619226950353,5.968334,NA,29.76199,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:14Z,0.05193407,37.29499,26.630646808510633,-82.55619226950353,5.974661,NA,29.75049,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:16Z,0.02767931,37.88823,26.630646808510633,-82.55619226950353,5.973022,NA,29.72622,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:18Z,0.02473,37.96814,26.630646808510633,-82.55619226950353,5.973077,NA,29.7224,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:20Z,0.0426908,40.10945,26.630646808510633,-82.55619226950353,5.966549,NA,29.73335,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:22Z,0.02054608,43.36079,26.630646808510633,-82.55619226950353,5.965262,NA,29.7205,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:24Z,0.03781686,44.53168,26.630646808510633,-82.55619226950353,5.976777,NA,29.70333,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:26Z,0.03792848,46.21187,26.630646808510633,-82.55619226950353,5.979958,NA,29.71028,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:28Z,0.03875619,46.45317,26.630646808510633,-82.55619226950353,5.980827,NA,29.71053,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:30Z,0.05002194,47.75015,26.630646808510633,-82.55619226950353,5.981412,NA,29.69915,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:32Z,0.02407357,49.96159,26.630646808510633,-82.55619226950353,5.982242,NA,29.69753,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:34Z,0.03719573,52.51505,26.630646808510633,-82.55619226950353,5.988392,NA,29.70568,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:36Z,0.05382005,53.78742,26.630646808510633,-82.55619226950353,5.996979,NA,29.70528,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:38Z,0.02910682,55.06206,26.630646808510633,-82.55619226950353,6.000966,NA,29.69287,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:40Z,0.0262319,55.27699,26.630646808510633,-82.55619226950353,6.001846,NA,29.69105,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:42Z,0.05021399,56.69685,26.630646808510633,-82.55619226950353,5.998733,NA,29.70826,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:44Z,0.02509384,58.60879,26.630646808510633,-82.55619226950353,5.994269,NA,29.71831,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:46Z,0.03341011,63.39439,26.630646808510633,-82.55619226950353,6.011243,NA,29.69038,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:48Z,0.02343178,65.716,26.630646808510633,-82.55619226950353,6.005865,NA,29.69629,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:50Z,0.03022198,68.09998,26.630646808510633,-82.55619226950353,6.007231,NA,29.70365,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:52Z,0.03800675,69.91726,26.630646808510633,-82.55619226950353,6.004821,NA,29.69714,70.25145
VuSitu_2019-09-18_12-52-12_Device Location_LiveReadings.csv,2019-09-18T12:53:54Z,0.03946213,70.25145,26.630646808510633,-82.55619226950353,6.00459,NA,29.69652,70.25145
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:07Z,0.1054541,3.295947,26.688619796747933,-82.33950491869916,5.921278,NA,31.55951,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:09Z,0.1397911,3.999434,26.688619796747933,-82.33950491869916,5.977055,NA,31.30384,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:11Z,0.1432541,5.603834,26.688619796747933,-82.33950491869916,6.012869,NA,31.27143,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:13Z,0.1452527,5.833963,26.688619796747933,-82.33950491869916,6.018944,NA,31.2614,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:15Z,0.08809821,6.812365,26.688619796747933,-82.33950491869916,6.026533,NA,31.00495,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:17Z,0.09701811,8.840634,26.688619796747933,-82.33950491869916,6.023032,NA,30.87231,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:19Z,0.06625743,10.38414,26.688619796747933,-82.33950491869916,6.012987,NA,30.76685,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:21Z,0.07890919,10.72536,26.688619796747933,-82.33950491869916,6.005074,NA,30.66611,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:23Z,0.1195324,11.19247,26.688619796747933,-82.33950491869916,6.001367,NA,30.59237,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:25Z,0.125993,11.26027,26.688619796747933,-82.33950491869916,6.000586,NA,30.57853,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:27Z,0.08555604,12.90878,26.688619796747933,-82.33950491869916,6.001802,NA,30.41372,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:29Z,0.06824231,14.37191,26.688619796747933,-82.33950491869916,5.992461,NA,30.43766,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:31Z,0.07280161,15.84536,26.688619796747933,-82.33950491869916,5.990695,NA,30.38787,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:33Z,0.09729668,16.3743,26.688619796747933,-82.33950491869916,5.989632,NA,30.36602,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:35Z,0.07360634,17.80835,26.688619796747933,-82.33950491869916,5.990122,NA,30.34991,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:37Z,0.07346208,19.02438,26.688619796747933,-82.33950491869916,6.000772,NA,30.2027,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:39Z,0.07221689,19.25219,26.688619796747933,-82.33950491869916,6.002315,NA,30.18134,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:41Z,0.08474953,20.54818,26.688619796747933,-82.33950491869916,6.01017,NA,30.15434,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:43Z,0.103731,21.85808,26.688619796747933,-82.33950491869916,6.011624,NA,30.08224,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:45Z,0.1319782,23.34221,26.688619796747933,-82.33950491869916,5.999795,NA,30.05462,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:47Z,0.09734718,23.68956,26.688619796747933,-82.33950491869916,5.988738,NA,30.00266,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:49Z,0.08831273,24.83349,26.688619796747933,-82.33950491869916,5.95728,NA,29.96912,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:51Z,0.08541698,24.99503,26.688619796747933,-82.33950491869916,5.952552,NA,29.96255,43.82617
VuSitu_2019-09-18_13-47-57_Device Location_LiveReadings.csv,2019-09-18T13:48:53Z,0.1170459,26.91774,26.688619796747933,-82.33950491869916,5.94311,NA,29.96249,43.82617
