csv,dtime,chl_mgL,depth_ft,lat_dd,lon_dd,o2_mgL,salinity_psu,temp_c,bdepth_ft
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:23:56Z,0.04858444,33.08591,26.118842087719297,-82.61759159649122,6.797207,33.25418,25.02779,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:23:58Z,0.03814691,34.07317,26.118842087719297,-82.61759159649122,6.793903,33.24924,25.02372,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:00Z,0.04786372,34.3794,26.118842087719297,-82.61759159649122,6.798938,33.25198,25.02588,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:02Z,0.07937003,34.35753,26.118842087719297,-82.61759159649122,6.795785,33.24146,25.02721,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:04Z,0.08411162,34.36074,26.118842087719297,-82.61759159649122,6.795614,33.24022,25.02752,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:06Z,0.1663524,33.90613,26.118842087719297,-82.61759159649122,6.798112,33.24687,25.02128,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:08Z,0.03960875,34.56635,26.118842087719297,-82.61759159649122,6.794356,33.26801,25.01957,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:10Z,0.07097434,34.11443,26.118842087719297,-82.61759159649122,6.800098,33.26152,25.01882,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:12Z,0.02060853,34.29041,26.118842087719297,-82.61759159649122,6.796388,33.26259,25.01656,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:14Z,0.03977636,34.32212,26.118842087719297,-82.61759159649122,6.794225,33.26139,25.0163,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:16Z,0.04001559,34.3375,26.118842087719297,-82.61759159649122,6.793722,33.26131,25.01617,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:18Z,0.0525212,34.82023,26.118842087719297,-82.61759159649122,6.79733,33.26897,25.01616,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:20Z,0.02963821,34.85464,26.118842087719297,-82.61759159649122,6.801064,33.26492,25.01354,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:22Z,0.0139136,34.49794,26.118842087719297,-82.61759159649122,6.800931,33.26167,25.01905,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:24Z,0.01180076,33.89836,26.118842087719297,-82.61759159649122,6.79172,33.26183,25.01826,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:26Z,0.01091831,33.80233,26.118842087719297,-82.61759159649122,6.790464,33.26173,25.0184,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:28Z,0.0667171,33.71278,26.118842087719297,-82.61759159649122,6.795534,33.25836,25.01733,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:30Z,0.06984627,33.47011,26.118842087719297,-82.61759159649122,6.793133,33.26834,25.01472,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:32Z,0.0531182,33.55625,26.118842087719297,-82.61759159649122,6.789939,33.26736,25.01589,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:34Z,0.006894276,33.0777,26.118842087719297,-82.61759159649122,6.791053,33.26571,25.01394,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:36Z,0.012111769999999999,33.35328,26.118842087719297,-82.61759159649122,6.790596,33.2649,25.01466,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:38Z,0.01096179,33.36958,26.118842087719297,-82.61759159649122,6.790607,33.26472,25.01467,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:40Z,0.07607693,35.33678,26.118842087719297,-82.61759159649122,6.788392,33.25564,25.0166,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:42Z,0.05450915,36.1402,26.118842087719297,-82.61759159649122,6.791941,33.26685,25.01365,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:44Z,0.03128782,36.27319,26.118842087719297,-82.61759159649122,6.797505,33.27097,25.0129,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:46Z,0.03989805,37.07027,26.118842087719297,-82.61759159649122,6.792771,33.26714,25.01144,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:48Z,0.07956978,36.42183,26.118842087719297,-82.61759159649122,6.794216,33.26848,25.01257,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:50Z,0.08565105,36.36718,26.118842087719297,-82.61759159649122,6.794153,33.26846,25.01266,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:52Z,0.05496961,35.70224,26.118842087719297,-82.61759159649122,6.796956,33.25716,25.01124,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:54Z,0.03382282,40.73424,26.118842087719297,-82.61759159649122,6.79144,33.27871,25.01473,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:56Z,0.02260187,44.67454,26.118842087719297,-82.61759159649122,6.794692,33.26619,25.0098,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:24:58Z,0.0241944,47.62591,26.118842087719297,-82.61759159649122,6.792454,33.26569,25.00187,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:00Z,0.05825763,53.22719,26.118842087719297,-82.61759159649122,6.795786,33.24936,25,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:02Z,0.0629955,54.08747,26.118842087719297,-82.61759159649122,6.796111,33.24722,24.99942,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:04Z,0.05321339,58.0522,26.118842087719297,-82.61759159649122,6.783854,33.25345,24.99107,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:06Z,0.05087454,59.37698,26.118842087719297,-82.61759159649122,6.78308,33.24624,24.96745,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:08Z,0.05312282,60.88397,26.118842087719297,-82.61759159649122,6.773642,33.21787,24.95512,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:10Z,0.05332378,61.11776,26.118842087719297,-82.61759159649122,6.772498,33.21415,24.95264,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:12Z,0.0442156,62.15105,26.118842087719297,-82.61759159649122,6.764878,33.18973,24.93146,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:14Z,0.06158766,64.45316,26.118842087719297,-82.61759159649122,6.751897,33.1177,24.84008,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:16Z,0.07789931,65.54532,26.118842087719297,-82.61759159649122,6.732094,33.06946,24.74702,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:18Z,0.06158487,69.35506,26.118842087719297,-82.61759159649122,6.717799,33.04175,24.69212,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:20Z,0.09084184,71.11314,26.118842087719297,-82.61759159649122,6.688322,33.05882,24.616,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:22Z,0.09402809,71.51442,26.118842087719297,-82.61759159649122,6.683782,33.06036,24.60385,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:24Z,0.0873197,73.83189,26.118842087719297,-82.61759159649122,6.673186,33.06246,24.57658,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:26Z,0.0864647,75.7266,26.118842087719297,-82.61759159649122,6.655729,33.08072,24.55869,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:28Z,0.1037353,78.70517,26.118842087719297,-82.61759159649122,6.642519,33.07891,24.53843,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:30Z,0.07380658,81.27077,26.118842087719297,-82.61759159649122,6.631828,33.08574,24.53395,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:32Z,0.08908673,81.51815,26.118842087719297,-82.61759159649122,6.624823,33.09464,24.52483,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:34Z,0.06465995,83.406720000000007,26.118842087719297,-82.61759159649122,6.61182,33.09658,24.5172,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:36Z,0.06218174,83.6584,26.118842087719297,-82.61759159649122,6.609776,33.09719,24.51576,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:38Z,0.09661236,85.33362,26.118842087719297,-82.61759159649122,6.598225,33.10175,24.51075,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:40Z,0.09541918,86.8441,26.118842087719297,-82.61759159649122,6.595174,33.10534,24.50171,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:42Z,0.05332118,87.40068,26.118842087719297,-82.61759159649122,6.595047,33.11162,24.49945,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:44Z,0.047573409999999997,87.53934,26.118842087719297,-82.61759159649122,6.594927,33.1126,24.49874,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:46Z,0.08154418,91.22714,26.118842087719297,-82.61759159649122,6.581838,33.10218,24.4929,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:48Z,0.05737177,92.16856,26.118842087719297,-82.61759159649122,6.577298,33.12303,24.49218,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:50Z,0.07294681,94.52345,26.118842087719297,-82.61759159649122,6.574473,33.11065,24.49181,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:52Z,0.06723589,95.28973,26.118842087719297,-82.61759159649122,6.571643,33.11553,24.48868,95.48055
VuSitu_2019-12-11_15-22-42_Device Location_LiveReadings.csv,2019-12-11T15:25:54Z,0.0674774,95.48055,26.118842087719297,-82.61759159649122,6.571209,33.11536,24.48825,95.48055
