dtime,value,metric,units,device_sn,device_model
2019-11-10T12:59:22Z,0.203544,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:24Z,0.203544,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:26Z,0.1696112,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:28Z,0.1818061,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:30Z,0.1813508,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:32Z,0.1808955,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:34Z,0.1804402,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:36Z,0.1799849,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:38Z,0.1795296,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:40Z,0.1790743,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-10T12:59:22Z,-0.2062468,Depth,ft,671051,NA
2019-11-10T12:59:24Z,-0.2062468,Depth,ft,671051,NA
2019-11-10T12:59:26Z,0.666734,Depth,ft,671051,NA
2019-11-10T12:59:28Z,0.7217574,Depth,ft,671051,NA
2019-11-10T12:59:30Z,0.7816088,Depth,ft,671051,NA
2019-11-10T12:59:32Z,0.8414602,Depth,ft,671051,NA
2019-11-10T12:59:34Z,0.9013116,Depth,ft,671051,NA
2019-11-10T12:59:36Z,0.9611629,Depth,ft,671051,NA
2019-11-10T12:59:38Z,1.021014,Depth,ft,671051,NA
2019-11-10T12:59:40Z,1.080866,Depth,ft,671051,NA
2019-11-10T12:59:22Z,8.764219,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:24Z,8.764219,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:26Z,8.760582,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:28Z,8.769818,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:30Z,8.770804,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:32Z,8.771791,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:34Z,8.772778,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:36Z,8.773764,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:38Z,8.77475,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:40Z,8.775736,RDO Concentration,mg/L,672144,NA
2019-11-10T12:59:22Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:24Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:26Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:28Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:30Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:32Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:34Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:36Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:38Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:40Z,0,Salinity,ppt,672441,NA
2019-11-10T12:59:22Z,23.4601,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:24Z,23.4601,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:26Z,23.43889,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:28Z,23.43772,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:30Z,23.43628,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:32Z,23.43485,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:34Z,23.43342,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:36Z,23.43198,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:38Z,23.43055,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-10T12:59:40Z,23.42912,Temperature,°C,676121,Aqua TROLL 600 Vented
