dtime,value,metric,units,device_sn,device_model
2019-11-01T14:20:19Z,0.1362334,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:21Z,0.1367715,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:23Z,0.1373096,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:25Z,0.1378477,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:27Z,0.1383858,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:29Z,0.1389239,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:00Z,4.352981,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:02Z,4.352981,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:04Z,5.163369,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:06Z,6.154844,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:08Z,6.357342,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:10Z,6.55984,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:12Z,6.762338,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:14Z,6.964836,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:16Z,7.167334,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:21:18Z,7.369832,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:20:19Z,0.2946116,Depth,ft,671051,NA
2019-11-01T14:20:21Z,0.3259429,Depth,ft,671051,NA
2019-11-01T14:20:23Z,0.3572742,Depth,ft,671051,NA
2019-11-01T14:20:25Z,0.3886055,Depth,ft,671051,NA
2019-11-01T14:20:27Z,0.4199369,Depth,ft,671051,NA
2019-11-01T14:20:29Z,0.4512682,Depth,ft,671051,NA
2019-11-01T14:21:00Z,0.8436234,Depth,ft,671051,NA
2019-11-01T14:21:02Z,0.8436234,Depth,ft,671051,NA
2019-11-01T14:21:04Z,0.6950252,Depth,ft,671051,NA
2019-11-01T14:21:06Z,0.6750502,Depth,ft,671051,NA
2019-11-01T14:21:08Z,0.6628423,Depth,ft,671051,NA
2019-11-01T14:21:10Z,0.6506343,Depth,ft,671051,NA
2019-11-01T14:21:12Z,0.6384265,Depth,ft,671051,NA
