dtime,value,metric,units,device_sn,device_model
2019-11-01T14:56:21Z,0.1827136,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:56:23Z,0.1451191,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:56:25Z,0.140708,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:56:27Z,0.1362969,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:56:29Z,0.1318858,Chlorophyll-a Concentration,µg/L,671721,NA
2019-11-01T14:56:21Z,-0.5367345,Depth,ft,671051,NA
2019-11-01T14:56:23Z,-0.5248385,Depth,ft,671051,NA
2019-11-01T14:56:25Z,-0.5246094,Depth,ft,671051,NA
2019-11-01T14:56:27Z,-0.5243802,Depth,ft,671051,NA
2019-11-01T14:56:29Z,-0.524151,Depth,ft,671051,NA
2019-11-01T14:56:21Z,27.1126216666667,Latitude,°,NA,NA
2019-11-01T14:56:23Z,27.1126083333333,Latitude,°,NA,NA
2019-11-01T14:56:25Z,27.1126116666667,Latitude,°,NA,NA
2019-11-01T14:56:27Z,27.1125983333333,Latitude,°,NA,NA
2019-11-01T14:56:29Z,27.112595,Latitude,°,NA,NA
2019-11-01T14:56:21Z,-82.4700983333334,Longitude,°,NA,NA
2019-11-01T14:56:23Z,-82.47009,Longitude,°,NA,NA
2019-11-01T14:56:25Z,-82.4700766666667,Longitude,°,NA,NA
2019-11-01T14:56:27Z,-82.4700633333333,Longitude,°,NA,NA
2019-11-01T14:56:29Z,-82.4700283333333,Longitude,°,NA,NA
2019-11-01T14:56:21Z,7.807565,RDO Concentration,mg/L,672144,NA
2019-11-01T14:56:23Z,7.79575,RDO Concentration,mg/L,672144,NA
2019-11-01T14:56:25Z,7.794354,RDO Concentration,mg/L,672144,NA
2019-11-01T14:56:27Z,7.792958,RDO Concentration,mg/L,672144,NA
2019-11-01T14:56:29Z,7.791562,RDO Concentration,mg/L,672144,NA
2019-11-01T14:56:21Z,0,Salinity,ppt,672441,NA
2019-11-01T14:56:23Z,0,Salinity,ppt,672441,NA
2019-11-01T14:56:25Z,0,Salinity,ppt,672441,NA
2019-11-01T14:56:27Z,0,Salinity,ppt,672441,NA
2019-11-01T14:56:29Z,0,Salinity,ppt,672441,NA
2019-11-01T14:56:21Z,28.7259,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-01T14:56:23Z,28.72442,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-01T14:56:25Z,28.72489,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-01T14:56:27Z,28.72536,Temperature,°C,676121,Aqua TROLL 600 Vented
2019-11-01T14:56:29Z,28.72583,Temperature,°C,676121,Aqua TROLL 600 Vented
