dtime,value,metric,units,device_sn,device_model
2019-09-08T18:16:29Z,0.1123577,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:31Z,0.1765913,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:33Z,0.130412,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:35Z,0.1066349,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:37Z,0.1405932,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:39Z,0.1335772,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:41Z,0.1343812,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:43Z,0.0709444,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:45Z,0.07111917,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:47Z,0.07945395,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:49Z,0.080788,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:51Z,0.04382414,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:53Z,0.05098181,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:55Z,0.07179123,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:57Z,0.05961221,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:16:59Z,0.08294721,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:01Z,0.08563452,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:03Z,0.06988486,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:05Z,0.05768694,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:07Z,0.06727051,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:09Z,0.06852871,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:11Z,0.06935785,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:13Z,0.06944819,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:15Z,0.05885748,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:17Z,0.06300044,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:19Z,0.08315681,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:21Z,0.0887356,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:23Z,0.09037734,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:25Z,0.08491978,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:27Z,0.08324742,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:29Z,0.08354002,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:31Z,0.1020721,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:33Z,0.1043915,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:35Z,0.1057623,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:37Z,0.0906122,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:39Z,0.09961677,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:41Z,0.1118562,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:43Z,0.1217911,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:45Z,0.1417655,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:47Z,0.1448625,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:49Z,0.1132277,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:51Z,0.1983912,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:53Z,0.2243886,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:55Z,0.2416219,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:57Z,0.2441683,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:17:59Z,45.10317,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:01Z,40.12658,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:03Z,7.891376,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:05Z,4.351442,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:07Z,2.253969,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:09Z,2.089337,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:11Z,0.8728585,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:13Z,3.524052,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:15Z,0.6788231,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:17Z,100.2059,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:19Z,113.4894,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:21Z,6.680982,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:23Z,0.6539909,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:25Z,0.2395622,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:27Z,0.1554871,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:29Z,0.1430119,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:31Z,0.137442,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:33Z,0.1275769,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:35Z,0.1089219,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:37Z,0.1076781,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:39Z,0.098251839999999993,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:41Z,0.09708957,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:43Z,0.1107829,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:45Z,0.1101371,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:47Z,0.09167137,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:49Z,0.1011217,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:51Z,0.07523771,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:53Z,0.07230779,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:55Z,0.1011447,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:57Z,0.08433802,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:18:59Z,0.09526698,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:01Z,0.06770951,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:03Z,0.09614906,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:05Z,0.09232578,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:07Z,0.09330342,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:09Z,0.09035064,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:11Z,0.06114879,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-08T18:19:13Z,0.07586111,Chlorophyll-a Concentration,µg/L,671721,NA
