dtime,value,metric,units,device_sn,device_model
2019-09-18T13:47:57Z,0.06906173,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:47:59Z,0.1387854,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:01Z,0.01556487,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:03Z,0.1947354,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:05Z,0.2136079,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:07Z,0.1054541,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:09Z,0.1397911,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:11Z,0.1432541,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:13Z,0.1452527,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:15Z,0.08809821,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:17Z,0.09701811,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:19Z,0.06625743,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:21Z,0.07890919,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:23Z,0.1195324,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:25Z,0.125993,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:27Z,0.08555604,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:29Z,0.06824231,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:31Z,0.07280161,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:33Z,0.09729668,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:35Z,0.07360634,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:37Z,0.07346208,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:39Z,0.07221689,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:41Z,0.08474953,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:43Z,0.103731,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:45Z,0.1319782,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:47Z,0.09734718,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:49Z,0.08831273,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:51Z,0.08541698,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:53Z,0.1170459,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T13:48:55Z,0.09748156,Chlorophyll-a Concentration,µg/L,670514,NA
