dtime,value,metric,units,device_sn,device_model
2019-09-18T12:46:59Z,10.3968,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:01Z,10.56502,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:03Z,24.22246,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:05Z,24.96004,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:07Z,25.69761,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:09Z,26.43519,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:11Z,3.624375,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:13Z,2.754079,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:15Z,1.883783,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:17Z,21.24675,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:19Z,21.71588,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:21Z,22.18501,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:23Z,2.477773,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:25Z,1.847254,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:27Z,1.216736,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:29Z,0.7757954,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:31Z,0.3297592,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:33Z,0,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:35Z,0.04355219,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:37Z,0.04253185,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:39Z,0.04151151,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:41Z,0.03028961,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:43Z,0.0290717,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:45Z,0.02785378,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:47Z,0.02964339,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:49Z,0.02951789,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:51Z,0.02939238,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:53Z,0.02926688,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:55Z,0.02250511,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:57Z,0.02219843,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:47:59Z,0.02189175,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:01Z,0.02982629,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:03Z,0.03007784,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:05Z,0.03032939,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:07Z,0.03444434,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:09Z,0.03481907,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:11Z,0.03519382,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:13Z,0.02240255,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:15Z,0.0218274,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:17Z,0.02125224,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:19Z,0.018027,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:21Z,0.01758593,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:23Z,0.01714486,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:25Z,0.04075792,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:27Z,0.04191716,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:29Z,0.0430764,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:31Z,0.04219448,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:33Z,0.04264366,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:35Z,0.04309285,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:37Z,0.02792694,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:39Z,0.02712205,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:41Z,0.02631716,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:43Z,0.02551227,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:45Z,0.05943854,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:47Z,0.06084004,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:49Z,0.06224153,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:51Z,0.07255505,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:53Z,0.07380602,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:55Z,0.07505698,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:57Z,0.05952302,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:48:59Z,0.05896119,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:49:01Z,0.05839937,Chlorophyll-a Concentration,µg/L,670514,NA
2019-09-18T12:49:03Z,0.06292193,Chlorophyll-a Concentration,µg/L,670514,NA
