"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2020-01-24 16:08:17"
"Time Offset = -05:00:00"
"Duration = 00:02:00"
"Readings = 61"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 676038"
""
"Instrument Properties"
"Device Model = In-Situ Bluetooth Device"
"Device SN = 674484"
""
""
"Date Time","Actual Conductivity (µS/cm) (673392)","Specific Conductivity (µS/cm) (673392)","Salinity (PSU) (673392)","Total Dissolved Solids (ppt) (673392)","Resistivity (Ω⋅cm) (673392)","Density (g/cm³) (673392)","Chlorophyll-a Fluorescence (RFU) (671693)","Chlorophyll-a Concentration (µg/L) (671693)","RDO Concentration (mg/L) (672340)","RDO Saturation (%Sat) (672340)","Oxygen Partial Pressure (Torr) (672340)","Temperature (°C) (676038)","Barometric Pressure (mm Hg) (676038)","Pressure (psi) (671053)","Depth (ft) (671053)","External Voltage (V) (676038)","Battery Capacity (%) (676038)","Barometric Pressure (mbar) (674484)","Temperature (°C) (674484)","Latitude (°)","Longitude (°)","Marked"
"2020-01-24 16:08:47","46672.35","52510.23","34.90309","34.13165","21.42572","1.024903","0.006650198","0.06650198","7.385659","97.83764","153.0695","19.18017","763.5928","7.431232","17.76502","0","71","1019.418","24.72919","26.6680616666667","-82.41697",""
"2020-01-24 16:08:49","46669.02","52517.12","34.90766","34.13613","21.42743","1.024909","0.006185787","0.06185787","7.395982","97.9602","153.2618","19.17002","763.6802","8.101182","19.31004","0","71","1019.401","24.72083","26.6680733333333","-82.4169666666667",""
"2020-01-24 16:08:51","46657.93","52528.63","34.91504","34.14361","21.43259","1.02492","0.006166056","0.06166056","7.392956","97.87422","153.1846","19.14858","763.7076","9.208894","21.86052","0","71","1019.427","24.72916","26.6681033333333","-82.4169566666667",""
"2020-01-24 16:08:53","46620.26","52507.4","34.89814","34.12981","21.44741","1.024926","0.006493742","0.06493742","7.392176","97.80027","153.0529","19.12983","763.7244","10.06732","23.83878","0","71","1019.394","24.71252","26.6681133333333","-82.4169533333333",""
"2020-01-24 16:08:55","46614.71","52505.04","34.89619","34.12827","21.44962","1.024927","0.006539461","0.06539461","7.391858","97.78551","153.0304","19.12639","763.7274","10.22883","24.21087","0","71","1019.391","24.71073","26.6681483333333","-82.4169516666666",""
"2020-01-24 16:08:57","46621.91","52542.01","34.92229","34.15231","21.44895","1.024939","0.00720174","0.0720174","7.393114","97.78187","153.0321","19.10085","763.7906","10.65973","25.20083","0.008454244","71","1019.371","24.70988","26.6681583333333","-82.41695",""
"2020-01-24 16:08:59","46613.18","52541.53","34.92146","34.15199","21.45311","1.02494","0.007503174","0.07503174","7.39086","97.73374","152.9642","19.09258","763.8196","11.17785","28.43987","0.001014624","71","1019.37","24.71","26.6681733333333","-82.4169516666666",""
"2020-01-24 16:09:01","46624.44","52558.68","34.93403","34.16314","21.44798","1.02495","0.006141173","0.06141173","7.391273","97.67287","152.8824","19.08864","763.85","12.72368","30.16523","0.0003166811","71","1019.396","24.70119","26.6681733333333","-82.4169516666666",""
"2020-01-24 16:09:03","46627.14","52568.25","34.94083","34.18885","21.43837","1.024975","0.007653485","0.07653486","7.392743","97.73128","152.9824","19.08287","763.8795","13.39528","31.59745","0","71","1019.407","24.70891","26.66819","-82.416945",""
"2020-01-24 16:09:05","46628.09","52570.31","34.94232","34.19287","21.43678","1.024979","0.007798838","0.07798839","7.392986","97.73717","152.9933","19.082","763.8846","13.54968","31.83601","0","71","1019.41","24.70959","26.668205","-82.4169416666667",""
"2020-01-24 16:09:07","46643.13","52603.84","34.96647","34.19379","21.43883","1.024981","0.007516663","0.07516663","7.38518","97.6182","152.8227","19.07261","763.9492","14.2809","33.55878","0","71","1019.41","24.69105","26.6682166666667","-82.4169416666667",""
"2020-01-24 16:09:09","46642.09","52612.54","34.97246","34.1982","21.43984","1.024987","0.006458514","0.06458516","7.386879","97.62838","152.8396","19.05905","763.9867","15.35695","36.0434","0","71","1019.4","24.69931","26.6682266666667","-82.4169383333333",""
"2020-01-24 16:09:11","46633.43","52622.21","34.97869","34.20444","21.44385","1.024996","0.008224536","0.08224537","7.379864","97.50376","152.6551","19.04157","764.0305","15.9509","37.41937","0","71","1019.372","24.69074","26.6682366666667","-82.4169333333333",""
"2020-01-24 16:09:13","46629.38","52631.3","34.98478","34.21035","21.44571","1.025004","0.007787189","0.0778719","7.384261","97.53805","152.72","19.02947","763.9936","16.9889","39.81135","0","71","1019.37","24.69016","26.6682366666667","-82.4169333333333",""
"2020-01-24 16:09:15","46641.33","52654.4","35.00151","34.22536","21.44648","1.025014","0.008476295","0.08476294","7.383185","97.50491","152.6717","19.021","764.1209","17.87988","41.86905","0","71","1019.396","24.69867","26.6682483333333","-82.4169316666667",""
"2020-01-24 16:09:17","46642.81","52657.88","35.00401","34.22763","21.44665","1.025015","0.008539111","0.0853911","7.383282","97.50273","152.6692","19.01941","764.1362","18.04424","42.24835","0","71","1019.399","24.69985","26.6682633333333","-82.4169283333333",""
"2020-01-24 16:09:19","46651.75","52700.4","35.03406","34.25526","21.43606","1.025051","0.01063168","0.1063168","7.374894","97.35844","152.4677","18.99087","764.1129","18.14632","42.47648","0","71","1019.372","24.68171","26.6682633333333","-82.4169283333333",""
"2020-01-24 16:09:21","46657.22","52712.8","35.04299","34.26332","21.43304","1.025059","0.01094757","0.1094757","7.36984","97.29086","152.3588","18.98541","764.1035","18.64933","43.64009","0","71","1019.397","24.68036","26.6682716666667","-82.4169233333333",""
"2020-01-24 16:09:23","46671.27","52730.58","35.05616","34.27488","21.42646","1.02507","0.009790301","0.09790302","7.369183","97.28787","152.353","18.98373","764.1563","19.91546","46.56237","0","71","1019.399","24.68","26.6682716666667","-82.4169233333333",""
"2020-01-24 16:09:25","46659.1","52719.98","35.0481","34.26799","21.43205","1.025071","0.01063986","0.1063986","7.36159","97.16437","152.1842","18.98096","764.226","20.45233","47.80137","0","71","1019.382","24.68871","26.6682716666667","-82.4169233333333",""
"2020-01-24 16:09:27","46665.87","52715.64","35.04491","34.26517","21.43335","1.025063","0.009721634","0.09721635","7.361358","97.1673","152.1766","18.97895","764.209","21.57684","50.39597","0","71","1019.33","24.67275","26.6682716666667","-82.4169233333333",""
"2020-01-24 16:09:29","46666.17","52714.46","35.04404","34.2644","21.43382","1.025062","0.009641617","0.09641618","7.361005","97.16242","152.1684","18.97857","764.2093","21.74393","50.78148","0","71","1019.322","24.67094","26.6682716666667","-82.4169233333333",""
"2020-01-24 16:09:31","46662.64","52720.54","35.04864","34.26834","21.4307","1.025064","0.01097029","0.1097029","7.351693","97.03886","151.9836","18.9819","764.2854","22.59333","52.74125","0","71","1019.376","24.67944","26.668305","-82.4169033333333",""
"2020-01-24 16:09:33","46674.95","52738.45","35.06184","34.27999","21.42478","1.025075","0.009959741","0.09959739","7.360202","97.14324","152.1638","18.98034","764.4009","23.58475","55.02726","0","71","1019.333","24.6707","26.6683166666667","-82.416895",""
"2020-01-24 16:09:35","46677.47","52738.84","35.06225","34.28025","21.42361","1.025075","0.01216119","0.1216119","7.353285","97.04131","152.0269","18.98261","764.2791","22.92167","53.495","0","71","1019.321","24.67011","26.6683266666667","-82.4168883333333",""
"2020-01-24 16:09:37","46685.98","52745.13","35.0671","34.28433","21.41971","1.025078","0.01153213","0.1153212","7.354514","97.08085","152.0539","18.98556","764.1028","20.27137","47.37469","0","71","1019.338","24.65218","26.6683366666667","-82.416885",""
"2020-01-24 16:09:39","46672.79","52734.9","35.05924","34.27769","21.43319","1.025066","0.01057271","0.1057271","7.355757","97.10348","152.0499","18.98144","764.0075","18.86201","44.13024","0","71","1019.356","24.65057","26.668355","-82.41688",""
"2020-01-24 16:09:41","46655.57","52716.55","35.04509","34.26576","21.43801","1.025063","0.01091288","0.1091289","7.357602","97.13168","152.0726","18.97655","763.8413","17.52755","41.05304","0","71","1019.367","24.65844","26.66837","-82.4168783333333",""
"2020-01-24 16:09:43","46652.52","52713.48","35.04272","34.26376","21.43929","1.025062","0.01092564","0.1092564","7.357908","97.13633","152.0755","18.97566","763.8153","17.30206","40.53336","0","71","1019.369","24.65964","26.6683783333333","-82.4168716666667",""
"2020-01-24 16:09:45","46645.31","52695.89","35.03053","34.25233","21.43862","1.025049","0.00670098","0.0670098","7.34955","97.05891","151.9349","18.98813","763.7108","16.24514","38.07632","0","71","1019.323","24.65067","26.6683866666667","-82.4168766666667",""
"2020-01-24 16:09:47","46629.66","52666.44","35.00919","34.23319","21.44561","1.02503","0.008056737","0.08056738","7.361418","97.23581","152.1893","18.99877","763.6581","15.27505","35.84317","0","71","1019.338","24.6501","26.6683866666667","-82.4168766666667",""
"2020-01-24 16:09:49","46637.96","52656.34","35.00266","34.22662","21.44176","1.025021","0.009710548","0.09710548","7.354414","97.17757","152.2097","19.01594","763.6202","13.23284","31.12414","0","71","1019.313","24.64117","26.6683866666667","-82.4168766666667",""
"2020-01-24 16:09:51","46642.36","52643.12","34.99373","34.21803","21.43646","1.025005","0.00873542","0.0873542","7.362567","97.33942","152.3271","19.03197","763.5638","12.50287","29.44739","0","71","1019.337","24.6403","26.6683866666667","-82.4168766666667",""
"2020-01-24 16:09:53","46650.05","52623.69","34.98022","34.2054","21.43938","1.024995","0.009064829","0.09064828","7.373576","97.49577","152.5548","19.04482","763.4872","11.55469","27.25781","0","71","1019.322","24.64","26.6684","-82.41687",""
"2020-01-24 16:09:55","46651.25","52620.49","34.978","34.20332","21.43959","1.024993","0.009052669","0.09052668","7.375532","97.52517","152.5916","19.04715","763.4744","11.40895","26.92167","0","71","1019.321","24.64","26.6684116666667","-82.416865",""
"2020-01-24 16:09:57","46634.25","52604.74","34.96656","34.19308","21.44378","1.024983","0.005162052","0.05162052","7.373689","97.50983","152.5572","19.05672","763.4789","10.38303","24.54609","0","71","1019.385","24.64","26.6684216666667","-82.416865",""
"2020-01-24 16:09:59","46626.04","52589.82","34.95575","34.18338","21.44734","1.024973","0.006833918","0.06833918","7.373756","97.51378","152.6014","19.06241","763.4345","9.119676","21.64905","0","71","1019.303","24.63144","26.6684283333333","-82.4168566666667",""
"2020-01-24 16:10:01","46632.65","52588.16","34.95498","34.1823","21.44154","1.024967","0.004154771","0.04154771","7.384132","97.68587","152.8224","19.07078","763.4229","7.81555","18.64762","0","71","1019.346","24.63041","26.6684183333333","-82.4168416666667",""
"2020-01-24 16:10:03","46649.2","52578.92","34.9495","34.1763","21.43622","1.024959","0.006830376","0.06830375","7.382268","97.69937","152.8245","19.07943","763.2499","6.416499","15.41344","0","71","1019.356","24.62161","26.66843","-82.4168333333333",""
"2020-01-24 16:10:05","46651.9","52577.75","34.94884","34.17553","21.43519","1.024958","0.007070502","0.07070501","7.382452","97.70856","152.8337","19.08092","763.2259","6.181339","14.87012","0","71","1019.36","24.62044","26.6684433333333","-82.416835",""
"2020-01-24 16:10:07","46667.72","52562.96","34.93946","34.16592","21.42809","1.024944","0.005621771","0.05621771","7.385512","97.81189","152.9633","19.1268","763.1252","5.396492","13.06191","0","71","1019.36","24.61059","26.6684533333333","-82.41683",""
"2020-01-24 16:10:09","46634.26","52515.66","34.90468","34.13518","21.44346","1.024915","0.004993288","0.04993288","7.384362","97.80443","152.9301","19.13634","763.1135","4.608752","11.24596","0","71","1019.332","24.60093","26.6684633333333","-82.4168266666667",""
"2020-01-24 16:10:11","46621.42","52508.47","34.89896","34.13051","21.44937","1.024912","0.005684919","0.05684919","7.398237","97.97516","153.1955","19.13004","762.9905","2.21123","5.722664","0","71","1019.348","24.60918","26.6684733333333","-82.4168266666667",""
"2020-01-24 16:10:13","46649.63","52498.63","34.89371","34.12411","21.4364","1.024925","0.005665939","0.05665939","7.4045","98.48923","153.9187","19.16689","762.9147","0.9205991","2.748104","0","71","1019.358","24.61851","26.6684766666667","-82.416815",""
"2020-01-24 16:10:15","46899.48","52600.18","34.97829","34.18165","21.24785","1.024881","0.00585112","0.04416623","7.407351","98.90308","154.5003","19.3257","762.8348","0.3981973","1.546003","0","71","1019.368","24.59422","26.6684616666667","-82.416805",""
"2020-01-24 16:10:17","46935.02","52613.71","34.98969","34.18929","21.22142","1.024875","0.005870721","0.04239793","7.407915","98.98095","154.6096","19.3491","762.8215","0.287682","1.291538","0","71","1019.369","24.59124","26.6684533333333","-82.4168",""
