"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2020-01-24 15:08:26"
"Time Offset = -05:00:00"
"Duration = 00:02:19"
"Readings = 69"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600 Vented"
"Device SN = 676038"
""
"Instrument Properties"
"Device Model = In-Situ Bluetooth Device"
"Device SN = 674484"
""
""
"Date Time","Actual Conductivity (µS/cm) (673392)","Specific Conductivity (µS/cm) (673392)","Salinity (PSU) (673392)","Total Dissolved Solids (ppt) (673392)","Resistivity (Ω⋅cm) (673392)","Density (g/cm³) (673392)","Chlorophyll-a Fluorescence (RFU) (671693)","Chlorophyll-a Concentration (µg/L) (671693)","RDO Concentration (mg/L) (672340)","RDO Saturation (%Sat) (672340)","Oxygen Partial Pressure (Torr) (672340)","Temperature (°C) (676038)","Barometric Pressure (mm Hg) (676038)","Pressure (psi) (671053)","Depth (ft) (671053)","External Voltage (V) (676038)","Battery Capacity (%) (676038)","Barometric Pressure (mbar) (674484)","Temperature (°C) (674484)","Latitude (°)","Longitude (°)","Marked"
"2020-01-24 15:08:49","45115.2","49487.28","32.71903","32.15771","22.17427","1.022919","0.002469997","0.02469997","7.320659","97.87246","152.8292","20.37744","763.5032","7.411712","17.723","0","71","1019.393","22.43848","26.550545","-82.6980583333333",""
"2020-01-24 15:08:51","45124.41","49503.5","32.73049","32.18329","22.1576","1.022942","0.002354173","0.02354172","7.319873","97.86802","152.8259","20.37022","763.5177","7.557568","18.05934","0","71","1019.39","22.43956","26.5505616666667","-82.6980683333333",""
"2020-01-24 15:08:53","46237.59","50749.3","33.65307","32.98705","21.62833","1.023646","0.004028396","0.04028396","7.280819","97.82365","152.7462","20.34555","763.6147","9.166288","21.77102","0","71","1019.464","22.44928","26.550575","-82.698075",""
"2020-01-24 15:08:55","46809.39","51406.79","34.14069","33.51114","21.31989","1.024118","0.004258888","0.04258888","7.261026","97.76065","152.7212","20.31775","763.6827","9.951571","23.58312","0","71","1019.386","22.4316","26.5505866666667","-82.6980816666667",""
"2020-01-24 15:08:57","46552.39","51189.68","33.9761","33.28183","21.4774","1.023923","0.005568867","0.05568866","7.26671","97.64005","152.5412","20.27652","763.79","11.06413","26.14763","0","71","1019.408","22.44839","26.5505866666667","-82.6980816666667",""
"2020-01-24 15:08:59","47454.59","52204.18","34.7312","33.93496","21.07268","1.024498","0.005468417","0.05468417","7.238369","97.64368","152.5736","20.23866","763.9128","11.97091","28.24097","0","71","1019.409","22.44958","26.5505916666667","-82.6980933333333",""
"2020-01-24 15:09:01","47643.09","52427.04","34.89681","34.07758","20.98976","1.024626","0.006020827","0.06020828","7.23089","97.59777","152.5294","20.22318","764.0168","13.31571","31.34056","0","71","1019.41","22.45","26.5505916666667","-82.6980933333333",""
"2020-01-24 15:09:03","47711.7","52505.18","34.95496","34.12837","20.95893","1.024671","0.006083761","0.06083762","7.228536","97.59243","152.526","20.21963","764.0361","13.5352","31.8466","0","71","1019.41","22.45","26.5506016666667","-82.6981",""
"2020-01-24 15:09:05","47979.47","52805.72","35.17941","34.32372","20.84228","1.024844","0.003597576","0.03597575","7.215619","97.52463","152.4417","20.21485","764.0145","15.09939","35.45778","0","71","1019.41","22.45","26.5506016666667","-82.6981",""
"2020-01-24 15:09:07","47608.79","52399.18","34.87551","34.05947","20.9485","1.024695","0.004979402","0.04979401","7.228654","97.5715","152.5282","20.21356","764.0892","16.16152","37.90741","0","71","1019.447","22.45933","26.5506016666667","-82.6981",""
"2020-01-24 15:09:09","47709.98","52889.27","35.24152","34.37803","20.80796","1.024901","0.005009181","0.05009181","7.221076","97.60524","152.6006","20.21034","764.2637","17.29105","40.51314","0","71","1019.422","22.4599","26.5506016666667","-82.6981",""
"2020-01-24 15:09:11","48250.7","53160.82","35.4444","34.55453","20.70834","1.025052","0.005262225","0.05262225","7.210824","97.55621","152.5431","20.20029","764.278","18.67723","43.71025","0","71","1019.456","22.4688","26.5506283333333","-82.6981116666666",""
"2020-01-24 15:09:13","48382.28","53281.15","35.53445","34.63275","20.66318","1.025119","0.004262199","0.04262199","7.204911","97.52386","152.4947","20.19916","764.3647","19.73778","46.1562","0","71","1019.433","22.46118","26.550645","-82.6981216666667",""
"2020-01-24 15:09:15","48422.61","53305.65","35.55277","34.64867","20.6538","1.025133","0.004140581","0.0414058","7.203731","97.51721","152.4853","20.1986","764.3757","19.93086","46.6015","0","71","1019.432","22.46056","26.5506566666667","-82.69813",""
"2020-01-24 15:09:17","48201.43","53068.89","35.37544","34.49478","20.74629","1.024998","0.003928525","0.03928526","7.225457","97.69554","152.7832","20.19792","764.3872","22.644","52.86039","0.008632854","71","1019.372","22.45997","26.550675","-82.6981433333333",""
"2020-01-24 15:09:19","48363.51","53243.83","35.5066","34.60849","20.67676","1.02507","0.004799333","0.04799333","7.210382","97.53365","152.5563","20.20106","764.5068","23.73462","55.37598","0.0005784798","71","1019.445","22.46938","26.550675","-82.6981433333333",""
"2020-01-24 15:09:21","48331.54","53238.09","35.50227","34.60476","20.67923","1.025091","0.004334196","0.04334196","7.207119","97.49988","152.5131","20.20029","764.5817","24.56849","57.29937","7.435546E-05","71","1019.449","22.47899","26.550685","-82.6981516666667",""
"2020-01-24 15:09:23","48410.49","53298.57","35.54758","34.64408","20.65566","1.025128","0.005571018","0.05571018","7.204551","97.48901","152.5025","20.20041","764.6961","25.82613","60.20026","0","71","1019.414","22.47981","26.550695","-82.6981616666667",""
"2020-01-24 15:09:25","48431.44","53317.16","35.56162","34.65616","20.64744","1.025138","0.005058581","0.05058582","7.20189","97.45168","152.4655","20.20301","764.7067","26.69583","62.20696","0","71","1019.376","22.48","26.5507033333333","-82.6981716666667",""
"2020-01-24 15:09:27","48438.14","53322.53","35.56565","34.65964","20.64522","1.025141","0.005049296","0.05049297","7.201431","97.44633","152.4603","20.20337","764.713","26.86659","62.60092","0","71","1019.369","22.48","26.5506933333333","-82.6981683333333",""
"2020-01-24 15:09:29","48492.55","53383.09","35.61105","34.69901","20.62173","1.025176","0.006098443","0.06098443","7.203087","97.49496","152.5413","20.20355","764.6953","28.65395","66.72366","0","71","1019.369","22.48963","26.5506816666667","-82.698165",""
"2020-01-24 15:09:31","48519.83","53453.07","35.66359","34.7445","20.59395","1.025215","0.004118712","0.04118712","7.202106","97.51452","152.5685","20.20376","764.8068","29.68963","69.11263","0","71","1019.387","22.48991","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:33","48495.74","53388.52","35.61525","34.70254","20.61856","1.025178","0.008176002","0.08176003","7.19843","97.4261","152.4483","20.20585","764.8436","30.18838","70.26247","0","71","1019.372","22.49","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:35","48534.91","53427.26","35.64436","34.72772","20.60297","1.0252","0.006164625","0.06164626","7.199769","97.45899","152.5065","20.20743","764.8258","30.97297","72.07169","0","71","1019.37","22.4816","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:37","48538.87","53429.16","35.64579","34.72896","20.60214","1.025201","0.006077995","0.06077996","7.19981","97.45965","152.5091","20.20772","764.8239","31.08632","72.33304","0","71","1019.37","22.48049","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:39","48540.85","53431.41","35.64749","34.73042","20.60121","1.025202","0.003622322","0.03622322","7.201385","97.4859","152.5772","20.20787","764.9449","33.71712","78.40221","0","71","1019.399","22.47999","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:41","48582.01","53476.4","35.68123","34.75966","20.56421","1.025255","0.00499778","0.04997781","7.196155","97.44091","152.5069","20.20815","764.9846","34.73484","80.74962","0","71","1019.427","22.50773","26.5506883333333","-82.6981733333333",""
"2020-01-24 15:09:43","48630.11","53555.88","35.74091","34.81132","20.55067","1.025275","0.004581143","0.04581143","7.200806","97.51171","152.6261","20.21087","765.0684","36.10576","83.9113","0","71","1019.457","22.51868","26.55071","-82.6981866666667",""
"2020-01-24 15:09:45","48679.63","53585.56","35.76312","34.83061","20.5409","1.025291","0.003469553","0.03469553","7.200441","97.51057","152.6333","20.20936","765.1418","37.00344","85.82088","0","71","1019.424","22.51094","26.55071","-82.6981866666667",""
"2020-01-24 15:09:47","49101.46","54043.13","36.10676","35.12803","20.36587","1.025551","0.00742238","0.0742238","7.190746","97.57483","152.7472","20.21346","765.0659","36.41321","84.60143","0","71","1019.395","22.5103","26.55071","-82.6981866666667",""
"2020-01-24 15:09:49","49137.59","54084.2","36.13747","35.15473","20.35109","1.025575","0.006893993","0.06893994","7.2004","97.7298","152.9752","20.21145","764.8882","35.1399","78.51236","0","71","1019.416","22.51841","26.55071","-82.6981866666667",""
"2020-01-24 15:09:51","49160.33","54109.33","36.15633","35.17107","20.34158","1.02559","0.006999703","0.06999704","7.201341","97.7543","153.012","20.21136","764.8594","34.92752","77.58734","0","71","1019.418","22.51959","26.5507133333333","-82.6981966666667",""
"2020-01-24 15:09:53","49151.2","54098.51","36.14823","35.16403","20.34538","1.025581","0.005878517","0.05878517","7.201608","97.78432","153.0073","20.21204","764.7952","32.07151","74.37891","0","71","1019.41","22.52003","26.5507133333333","-82.6981966666667",""
"2020-01-24 15:09:55","49146.75","54082.04","36.13571","35.15332","20.35289","1.025574","0.004555088","0.04555088","7.208063","97.87929","153.1293","20.21151","764.6257","31.05388","72.21812","0","71","1019.374","22.51109","26.5507133333333","-82.6981966666667",""
"2020-01-24 15:09:57","49135.07","54082.15","36.13581","35.1534","20.3526","1.025574","0.008269957","0.08269956","7.208552","97.89534","153.1419","20.20894","764.6095","30.1274","70.12004","0","71","1019.38","22.51916","26.5507133333333","-82.6981966666667",""
"2020-01-24 15:09:59","49111","54058.32","36.11784","35.13791","20.36222","1.025561","0.005881994","0.05881995","7.198916","97.75247","152.9171","20.20803","764.5657","29.00784","67.53839","0","71","1019.371","22.51972","26.5507283333333","-82.6982133333333",""
"2020-01-24 15:10:01","49107.21","54055.2","36.11549","35.13588","20.36346","1.025559","0.005734198","0.05734199","7.197567","97.73286","152.8859","20.20779","764.5604","28.82135","67.10831","0","71","1019.37","22.52024","26.5507283333333","-82.6982133333333",""
"2020-01-24 15:10:03","49097.06","54045.18","36.10788","35.12937","20.36782","1.025554","0.00489958","0.04899579","7.19813","97.73918","152.8876","20.20654","764.3724","26.13402","60.91002","0","71","1019.398","22.52958","26.5507433333333","-82.69822",""
"2020-01-24 15:10:05","49089.66","54043.9","36.1066","35.12854","20.37089","1.025546","0.004619161","0.04619161","7.195477","97.70525","152.7934","20.20049","764.3367","25.04913","58.40569","0","71","1019.4","22.53","26.5507433333333","-82.69822",""
"2020-01-24 15:10:07","49070.77","53600.99","35.77395","34.84064","20.54186","1.025302","0.004325766","0.06719337","7.211769","97.75514","152.843","20.19635","764.2604","23.80071","55.52661","0","71","1019.409","22.53","26.550755","-82.6982183333333",""
"2020-01-24 15:10:09","48700.91","53579.96","35.75796","34.82697","20.55149","1.025291","0.004153626","0.04415096","7.206067","97.65746","152.6992","20.19102","764.1422","22.40996","52.31967","0","71","1019.427","22.53","26.550755","-82.6982183333333",""
"2020-01-24 15:10:11","48651.93","53557.66","35.74118","34.81248","20.56028","1.025279","0.004119474","0.04209051","7.206057","97.64709","152.6831","20.19017","764.1235","22.17785","51.78445","0","71","1019.43","22.53","26.550765","-82.6982233333333",""
"2020-01-24 15:10:13","48558.9","53474.95","35.67916","34.75871","20.59245","1.025232","0.005455804","0.05439793","7.210394","97.68327","152.7168","20.18936","764.1033","20.50578","47.92134","0","71","1019.43","22.54835","26.5507866666667","-82.6982333333333",""
"2020-01-24 15:10:15","48582.02","53497.37","35.69597","34.77329","20.58375","1.02522","0.004384688","0.04384688","7.213089","97.71863","152.7601","20.18952","764.0743","19.30452","45.15443","0","71","1019.401","22.54033","26.5507966666667","-82.69824",""
"2020-01-24 15:10:17","48544.71","53456.42","35.61325","34.7016","20.62675","1.02518","0.004569329","0.05326991","7.211472","97.67456","152.6751","20.1894","763.9218","18.03198","42.21172","0","71","1019.445","22.5492","26.5507966666667","-82.69824",""
"2020-01-24 15:10:19","48503.04","53410.53","35.62539","34.71209","20.62013","1.02519","0.003052731","0.03132611","7.214122","97.73044","152.7461","20.18845","763.8374","16.92884","39.66933","0","71","1019.466","22.5498","26.5507866666667","-82.698245",""
"2020-01-24 15:10:21","48458.97","53361.45","35.59243","34.68348","20.6369","1.025165","0.004252565","0.04277187","7.212369","97.69974","152.6816","20.18978","763.8467","16.08141","37.70729","0","71","1019.373","22.54131","26.5507866666667","-82.698245",""
"2020-01-24 15:10:23","48424.05","53320.27","35.5634","34.65818","20.6509","1.025143","0.004261873","0.04261873","7.218829","97.77368","152.7984","20.19229","763.7129","14.6204","31.56715","0","71","1019.423","22.54884","26.5507866666667","-82.698245",""
"2020-01-24 15:10:25","48417.63","53312.79","35.55782","34.65331","20.65364","1.025138","0.004328925","0.04328926","7.219635","97.78222","152.8113","20.19271","763.6953","14.38877","30.64421","0","71","1019.426","22.54952","26.5507866666667","-82.698245",""
"2020-01-24 15:10:27","48369.23","53260.23","35.51841","34.61915","20.6743","1.025108","0.003528917","0.03528917","7.222696","97.77665","152.7605","20.19204","763.6251","12.13641","28.41543","0.008499171","71","1019.392","22.55949","26.5507866666667","-82.698245",""
"2020-01-24 15:10:29","48244.93","53126.94","35.41843","34.52051","20.73488","1.025022","0.003874555","0.03874555","7.225728","97.80743","152.7852","20.18884","763.5191","11.15391","26.32848","0.008953525","71","1019.39","22.55076","26.5507866666667","-82.698245",""
"2020-01-24 15:10:31","48228.31","53097.5","35.39691","34.51224","20.73541","1.025013","0.002937738","0.02937738","7.223976","97.80366","152.771","20.18841","763.5047","9.843262","23.31527","0.0009298985","71","1019.381","22.55913","26.5507866666667","-82.698245",""
"2020-01-24 15:10:33","48078.98","52923.88","35.2674","34.40018","20.79935","1.024912","0.005426349","0.0542635","7.228557","97.80563","152.7742","20.20586","763.3332","8.621695","20.4993","0.000240095","71","1019.415","22.55973","26.5507866666667","-82.698245",""
"2020-01-24 15:10:35","48059.13","52900.29","35.24982","34.38549","20.80752","1.024899","0.005712227","0.05712228","7.229068","97.80554","152.7738","20.20817","763.3104","8.406412","20.00265","0","71","1019.419","22.56024","26.5507866666667","-82.698245",""
"2020-01-24 15:10:37","48136.34","52950.16","35.28875","34.41761","20.77433","1.02492","0.003791923","0.03791923","7.232597","97.95588","152.9641","20.24028","763.2422","6.430692","15.45151","0","71","1019.364","22.56","26.5507866666667","-82.698245",""
"2020-01-24 15:10:39","48138.64","52901.23","35.25451","34.3858","20.77333","1.024822","0.002693483","0.02693483","7.233449","98.07875","153.1142","20.28649","763.205","4.967006","12.07702","0","71","1019.388","22.56","26.5507866666667","-82.698245",""
"2020-01-24 15:10:41","48099.91","52812.25","35.15378","34.29516","20.79723","1.024781","0.003618059","0.02795349","7.230773","98.09037","153.1075","20.32837","763.0451","3.850803","9.501967","0","71","1019.417","22.56912","26.5508233333333","-82.698285",""
"2020-01-24 15:10:43","48050.94","52696.01","35.1022","34.249","20.81199","1.024737","0.003439744","0.03354344","7.235899","98.19353","153.2444","20.36006","762.9266","2.524667","6.45052","0","71","1019.455","22.56981","26.5508333333333","-82.6982933333333",""
"2020-01-24 15:10:45","47920.48","52506.51","34.96521","34.12818","20.86816","1.024624","0.002697453","0.02670965","7.244971","98.32336","153.4147","20.42426","762.8024","1.177586","3.329179","0","71","1019.467","22.57","26.5508333333333","-82.6982933333333",""
