dtime,value,metric,units,device_sn,device_model
2019-12-07T13:56:01Z,0.1196909,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:03Z,0.1196909,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:05Z,0.1141011,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:07Z,0.09195429,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:09Z,0.08896986,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:11Z,0.08292671,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:13Z,0.124219,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:15Z,0.06474891,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:17Z,0.0711382,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:19Z,0.0992793,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:21Z,0.1037744,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:23Z,0.07824543,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:25Z,0.1038341,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:27Z,0.09940901,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:29Z,0.09576057,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:31Z,0.1069107,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:33Z,0.108336,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:35Z,0.1078396,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:37Z,0.08100434,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:39Z,0.08025897,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:41Z,0.09727865,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:43Z,0.07790926,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:45Z,0.07594127,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:47Z,0.1008295,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:49Z,0.08605211,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:51Z,0.0857306,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:53Z,0.09762776,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-07T13:56:55Z,0.09928118,Chlorophyll-a Concentration,µg/L,667779,NA
