dtime,value,metric,units,device_sn,device_model
2019-09-01T11:45:42Z,1.043548,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:44Z,1.070126,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:46Z,0.8970553,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:48Z,0.8404617,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:50Z,0.4175316,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:52Z,0.278833,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:54Z,0.241444,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:56Z,0.2668206,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:45:58Z,0.2313925,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:00Z,0.2431849,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:02Z,0.2395194,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:04Z,0.2398489,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:06Z,0.2877919,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:08Z,0.248878,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:10Z,0.2460785,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:12Z,0.243328,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:14Z,0.2409057,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:16Z,0.2384833,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:18Z,0.2563208,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:20Z,0.2571551,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:22Z,0.2579893,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:24Z,0.2741636,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:26Z,0.2754271,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:28Z,0.2766907,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:30Z,0.302741,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:32Z,0.3045225,Chlorophyll-a Concentration,µg/L,671721,NA
2019-09-01T11:46:34Z,0.3063041,Chlorophyll-a Concentration,µg/L,671721,NA
