dtime,value,metric,units,device_sn,device_model
2020-01-24T16:08:17Z,0.150028,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:19Z,0.06982747,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:21Z,0.0819332,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:23Z,0.07971178,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:25Z,0.02952461,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:27Z,0.06282277,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:29Z,0.06843577,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:31Z,0.07041533,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:33Z,0.05807238,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:35Z,0.05507524,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:37Z,0.06397686,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:39Z,0.0548341,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:41Z,0.05844751,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:43Z,0.05847931,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:45Z,0.04604809,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:47Z,0.06650198,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:49Z,0.06185787,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:51Z,0.06166056,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:53Z,0.06493742,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:55Z,0.06539461,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:57Z,0.0720174,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:08:59Z,0.07503174,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:01Z,0.06141173,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:03Z,0.07653486,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:05Z,0.07798839,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:07Z,0.07516663,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:09Z,0.06458516,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:11Z,0.08224537,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:13Z,0.0778719,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:15Z,0.08476294,Chlorophyll-a Concentration,µg/L,671693,NA
2020-01-24T16:09:17Z,0.0853911,Chlorophyll-a Concentration,µg/L,671693,NA
