dtime,value,metric,units,device_sn,device_model
2019-12-17T08:54:01Z,0.09130453,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:03Z,0.106657,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:05Z,0.106615,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:07Z,0.1024354,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:09Z,0.08898425,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:11Z,0.07331671,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:13Z,0.07051968,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:15Z,0.09078334,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:17Z,0.1144619,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:19Z,0.1002591,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:21Z,0.09968813,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:23Z,0.09197704,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:25Z,0.08139078,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:27Z,0.09453821,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:29Z,0.09328983,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:31Z,0.09700212,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:33Z,0.09736361,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:35Z,0.07866524,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:37Z,0.08207925,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:39Z,0.1092901,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:41Z,0.09950756,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:43Z,0.1052057,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:45Z,0.1053243,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:47Z,0.08850797,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:49Z,0.08593848,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:51Z,0.09167193,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:53Z,0.09466849,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:55Z,0.08818441,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:57Z,0.08739071,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:54:59Z,0.09650367,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:01Z,0.09532887,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:03Z,0.1031836,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:05Z,0.1100912,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:07Z,0.1113634,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:09Z,0.09449192,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:11Z,0.07980576,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:13Z,0.07923695,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:15Z,0.08796865,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:17Z,0.08529927,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:19Z,0.08530222,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:21Z,0.09753567,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:23Z,0.1105628,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:25Z,0.1167126,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:27Z,0.1012109,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:29Z,0.09562405,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:31Z,0.1120495,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:33Z,0.114302,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:35Z,0.08595206,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:37Z,0.09570088,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:39Z,0.1005923,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:41Z,0.1017538,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T08:55:43Z,0.1291595,Chlorophyll-a Concentration,µg/L,671693,NA
