dtime,value,metric,units,device_sn,device_model
2019-12-17T10:46:41Z,0.04928056,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:43Z,0.05873808,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:45Z,0.06022139,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:47Z,0.03013218,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:49Z,0.04876289,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:51Z,0.03465602,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:53Z,0.06611949,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:55Z,0.06964266,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:57Z,0.06220149,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:59Z,0.04099403,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:01Z,0.05253374,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:03Z,0.03189109,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:05Z,0.06104968,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:07Z,0.06405488,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:09Z,0.0621853,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:11Z,0.06824732,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:13Z,0.04430192,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:15Z,0.05456882,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:17Z,0.03441437,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:19Z,0.03219561,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:21Z,0.03872478,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:23Z,0.0487549,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:25Z,0.04627163,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:27Z,0.03998306,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:29Z,0.05030568,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:31Z,0.05138803,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:33Z,0.04541739,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:35Z,0.05789111,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:37Z,0.04742178,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:39Z,0.05452443,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:41Z,0.03800545,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:43Z,0.0360973,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:45Z,0.05373227,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:47Z,0.04403695,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:49Z,0.04464517,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:51Z,0.0441465,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:53Z,0.06856343,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:55Z,0.04890608,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:57Z,0.06672266,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:47:59Z,0.0548645,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:01Z,0.06702331,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:03Z,0.08265091,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:05Z,0.08547951,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:07Z,0.06687583,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:09Z,0.09265951,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:11Z,0.09207456,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:13Z,0.1039984,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:15Z,0.08813401,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:17Z,0.08643285,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:19Z,0.09107244,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:21Z,0.09492796,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:23Z,0.08603692,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:25Z,0.1017362,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:27Z,0.1033995,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:29Z,0.129826,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:31Z,0.1354766,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:33Z,0.1243669,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:35Z,0.1218591,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:37Z,0.1156021,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:39Z,0.1147173,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:41Z,0.126594,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:43Z,0.1123742,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:45Z,0.1172423,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:47Z,0.1106828,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:49Z,0.1100995,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:51Z,0.1063292,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:53Z,0.1237035,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:55Z,0.1337615,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:57Z,0.1190742,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:48:59Z,0.1174017,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:01Z,0.120245,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:03Z,0.1237357,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:05Z,0.12444,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:07Z,0.1190907,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:09Z,0.1189486,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:11Z,0.1186986,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:13Z,0.1499965,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:15Z,0.1170858,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:17Z,0.1357049,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:19Z,0.1287851,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:21Z,0.1382539,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:23Z,0.1390671,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:25Z,0.1312384,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:27Z,0.11036,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:29Z,0.07525482,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:31Z,0.08091325,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:33Z,0.08006284,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:35Z,0.0876366,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:37Z,0.07556779,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:39Z,0.0866195,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:41Z,0.06754734,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:43Z,0.08052719,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:45Z,0.08148964,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:47Z,0.07765795,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:49Z,0.06881433,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:51Z,0.07860041,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:53Z,0.05543795,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:55Z,0.05986265,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:57Z,0.05939453,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:49:59Z,0.06824404,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:01Z,0.03575434,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:03Z,0.06476691,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:05Z,0.06650917,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:07Z,0.05765165,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:09Z,0.05628727,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:11Z,0.04327555,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:13Z,0.03759022,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:50:15Z,0.0615087,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T10:46:41Z,2.200095,Depth,ft,671053,NA
2019-12-17T10:46:43Z,1.862615,Depth,ft,671053,NA
2019-12-17T10:46:45Z,1.803262,Depth,ft,671053,NA
2019-12-17T10:46:47Z,2.695307,Depth,ft,671053,NA
2019-12-17T10:46:49Z,2.632984,Depth,ft,671053,NA
2019-12-17T10:46:51Z,2.524226,Depth,ft,671053,NA
2019-12-17T10:46:53Z,2.482573,Depth,ft,671053,NA
2019-12-17T10:46:55Z,2.472416,Depth,ft,671053,NA
2019-12-17T10:46:57Z,2.776601,Depth,ft,671053,NA
2019-12-17T10:46:59Z,2.810295,Depth,ft,671053,NA
2019-12-17T10:47:01Z,2.488516,Depth,ft,671053,NA
2019-12-17T10:47:03Z,2.411095,Depth,ft,671053,NA
2019-12-17T10:47:05Z,2.587156,Depth,ft,671053,NA
2019-12-17T10:47:07Z,2.609779,Depth,ft,671053,NA
2019-12-17T10:47:09Z,2.872229,Depth,ft,671053,NA
2019-12-17T10:47:11Z,2.742551,Depth,ft,671053,NA
2019-12-17T10:47:13Z,2.762649,Depth,ft,671053,NA
2019-12-17T10:47:15Z,2.813191,Depth,ft,671053,NA
2019-12-17T10:47:17Z,2.743672,Depth,ft,671053,NA
2019-12-17T10:47:19Z,2.735979,Depth,ft,671053,NA
2019-12-17T10:47:21Z,2.951012,Depth,ft,671053,NA
2019-12-17T10:47:23Z,3.083979,Depth,ft,671053,NA
2019-12-17T10:47:25Z,3.0324,Depth,ft,671053,NA
2019-12-17T10:47:27Z,2.907354,Depth,ft,671053,NA
2019-12-17T10:47:29Z,2.982771,Depth,ft,671053,NA
2019-12-17T10:47:31Z,2.987343,Depth,ft,671053,NA
2019-12-17T10:47:33Z,3.076104,Depth,ft,671053,NA
2019-12-17T10:47:35Z,2.941594,Depth,ft,671053,NA
2019-12-17T10:47:37Z,2.836151,Depth,ft,671053,NA
2019-12-17T10:47:39Z,2.72407,Depth,ft,671053,NA
2019-12-17T10:47:41Z,2.487801,Depth,ft,671053,NA
2019-12-17T10:47:43Z,2.451366,Depth,ft,671053,NA
2019-12-17T10:47:45Z,2.512122,Depth,ft,671053,NA
2019-12-17T10:47:47Z,6.182382,Depth,ft,671053,NA
2019-12-17T10:47:49Z,7.198438,Depth,ft,671053,NA
2019-12-17T10:47:51Z,7.497349,Depth,ft,671053,NA
2019-12-17T10:47:53Z,11.0545,Depth,ft,671053,NA
2019-12-17T10:47:55Z,17.16424,Depth,ft,671053,NA
2019-12-17T10:47:57Z,18.24146,Depth,ft,671053,NA
2019-12-17T10:47:59Z,19.09269,Depth,ft,671053,NA
2019-12-17T10:48:01Z,21.40955,Depth,ft,671053,NA
2019-12-17T10:48:03Z,24.68391,Depth,ft,671053,NA
2019-12-17T10:48:05Z,25.23938,Depth,ft,671053,NA
2019-12-17T10:48:07Z,28.325,Depth,ft,671053,NA
2019-12-17T10:48:09Z,30.89518,Depth,ft,671053,NA
2019-12-17T10:48:11Z,31.00285,Depth,ft,671053,NA
2019-12-17T10:48:13Z,32.35743,Depth,ft,671053,NA
2019-12-17T10:48:15Z,32.86108,Depth,ft,671053,NA
2019-12-17T10:48:17Z,32.98775,Depth,ft,671053,NA
2019-12-17T10:48:19Z,33.3963,Depth,ft,671053,NA
2019-12-17T10:48:21Z,35.33277,Depth,ft,671053,NA
2019-12-17T10:48:23Z,36.77117,Depth,ft,671053,NA
2019-12-17T10:48:25Z,38.333,Depth,ft,671053,NA
2019-12-17T10:48:27Z,38.59588,Depth,ft,671053,NA
2019-12-17T10:48:29Z,40.10242,Depth,ft,671053,NA
2019-12-17T10:48:31Z,41.84699,Depth,ft,671053,NA
2019-12-17T10:48:33Z,44.02702,Depth,ft,671053,NA
2019-12-17T10:48:35Z,44.37164,Depth,ft,671053,NA
2019-12-17T10:48:37Z,46.2272,Depth,ft,671053,NA
2019-12-17T10:48:39Z,46.47755,Depth,ft,671053,NA
2019-12-17T10:48:41Z,47.77495,Depth,ft,671053,NA
2019-12-17T10:48:43Z,50.03659,Depth,ft,671053,NA
2019-12-17T10:48:45Z,51.287350000000004,Depth,ft,671053,NA
2019-12-17T10:48:47Z,52.60829,Depth,ft,671053,NA
2019-12-17T10:48:49Z,52.82993,Depth,ft,671053,NA
2019-12-17T10:48:51Z,53.3084,Depth,ft,671053,NA
2019-12-17T10:48:53Z,52.15482,Depth,ft,671053,NA
2019-12-17T10:48:55Z,52.31952,Depth,ft,671053,NA
2019-12-17T10:48:57Z,52.37846,Depth,ft,671053,NA
2019-12-17T10:48:59Z,52.40157,Depth,ft,671053,NA
2019-12-17T10:49:01Z,51.86198,Depth,ft,671053,NA
2019-12-17T10:49:03Z,52.28651,Depth,ft,671053,NA
2019-12-17T10:49:05Z,52.15785,Depth,ft,671053,NA
2019-12-17T10:49:07Z,51.87883,Depth,ft,671053,NA
2019-12-17T10:49:09Z,50.7845,Depth,ft,671053,NA
2019-12-17T10:49:11Z,50.62053,Depth,ft,671053,NA
2019-12-17T10:49:13Z,47.62106,Depth,ft,671053,NA
2019-12-17T10:49:15Z,43.99128,Depth,ft,671053,NA
2019-12-17T10:49:17Z,41.59053,Depth,ft,671053,NA
2019-12-17T10:49:19Z,39.41648,Depth,ft,671053,NA
2019-12-17T10:49:21Z,37.53517,Depth,ft,671053,NA
2019-12-17T10:49:23Z,37.20431,Depth,ft,671053,NA
2019-12-17T10:49:25Z,35.52152,Depth,ft,671053,NA
2019-12-17T10:49:27Z,32.00536,Depth,ft,671053,NA
2019-12-17T10:49:29Z,30.19367,Depth,ft,671053,NA
2019-12-17T10:49:31Z,29.04871,Depth,ft,671053,NA
2019-12-17T10:49:33Z,28.8446,Depth,ft,671053,NA
2019-12-17T10:49:35Z,26.31562,Depth,ft,671053,NA
2019-12-17T10:49:37Z,22.71655,Depth,ft,671053,NA
2019-12-17T10:49:39Z,21.23092,Depth,ft,671053,NA
2019-12-17T10:49:41Z,19.45953,Depth,ft,671053,NA
2019-12-17T10:49:43Z,17.60809,Depth,ft,671053,NA
2019-12-17T10:49:45Z,17.29917,Depth,ft,671053,NA
2019-12-17T10:49:47Z,14.13037,Depth,ft,671053,NA
2019-12-17T10:49:49Z,12.38638,Depth,ft,671053,NA
2019-12-17T10:49:51Z,10.93399,Depth,ft,671053,NA
2019-12-17T10:49:53Z,9.643394,Depth,ft,671053,NA
2019-12-17T10:49:55Z,8.418366,Depth,ft,671053,NA
2019-12-17T10:49:57Z,8.204851,Depth,ft,671053,NA
2019-12-17T10:49:59Z,6.335299,Depth,ft,671053,NA
2019-12-17T10:50:01Z,4.473496,Depth,ft,671053,NA
2019-12-17T10:50:03Z,3.066247,Depth,ft,671053,NA
2019-12-17T10:50:05Z,1.294059,Depth,ft,671053,NA
2019-12-17T10:50:07Z,1.448864,Depth,ft,671053,NA
2019-12-17T10:50:09Z,1.40721,Depth,ft,671053,NA
2019-12-17T10:50:11Z,2.61,Depth,ft,671053,NA
2019-12-17T10:50:13Z,2.629869,Depth,ft,671053,NA
2019-12-17T10:50:15Z,2.625937,Depth,ft,671053,NA
2019-12-17T10:46:41Z,26.6681716666667,Latitude,°,NA,NA
2019-12-17T10:46:43Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:45Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:47Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:49Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:51Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:53Z,26.668195,Latitude,°,NA,NA
2019-12-17T10:46:55Z,26.66815,Latitude,°,NA,NA
2019-12-17T10:46:57Z,26.66815,Latitude,°,NA,NA
2019-12-17T10:46:59Z,26.66815,Latitude,°,NA,NA
2019-12-17T10:47:01Z,26.6681683333333,Latitude,°,NA,NA
2019-12-17T10:47:03Z,26.6681733333333,Latitude,°,NA,NA
2019-12-17T10:47:05Z,26.6681733333333,Latitude,°,NA,NA
2019-12-17T10:47:07Z,26.6681933333333,Latitude,°,NA,NA
2019-12-17T10:47:09Z,26.6681933333333,Latitude,°,NA,NA
2019-12-17T10:47:11Z,26.6681933333333,Latitude,°,NA,NA
2019-12-17T10:47:13Z,26.6682183333333,Latitude,°,NA,NA
2019-12-17T10:47:15Z,26.6682183333333,Latitude,°,NA,NA
2019-12-17T10:47:17Z,26.6682183333333,Latitude,°,NA,NA
2019-12-17T10:47:19Z,26.6682183333333,Latitude,°,NA,NA
2019-12-17T10:47:21Z,26.6682433333333,Latitude,°,NA,NA
2019-12-17T10:47:23Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:25Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:27Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:29Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:31Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:33Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:35Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:37Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:39Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:41Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:43Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:45Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:47Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:49Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:51Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:53Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:55Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:57Z,26.6682566666667,Latitude,°,NA,NA
2019-12-17T10:47:59Z,26.6683216666667,Latitude,°,NA,NA
2019-12-17T10:48:01Z,26.6683216666667,Latitude,°,NA,NA
2019-12-17T10:48:03Z,26.6683216666667,Latitude,°,NA,NA
2019-12-17T10:48:05Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:07Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:09Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:11Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:13Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:15Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:17Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:19Z,26.6683233333333,Latitude,°,NA,NA
2019-12-17T10:48:21Z,26.6683366666667,Latitude,°,NA,NA
2019-12-17T10:48:23Z,26.6683366666667,Latitude,°,NA,NA
2019-12-17T10:48:25Z,26.6683466666667,Latitude,°,NA,NA
2019-12-17T10:48:27Z,26.6683716666667,Latitude,°,NA,NA
2019-12-17T10:48:29Z,26.6683716666667,Latitude,°,NA,NA
2019-12-17T10:48:31Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:33Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:35Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:37Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:39Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:41Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:43Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:45Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:47Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:49Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:51Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:53Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:55Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:57Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:48:59Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:01Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:03Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:05Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:07Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:09Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:11Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:13Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:15Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:17Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:19Z,26.668385,Latitude,°,NA,NA
2019-12-17T10:49:21Z,26.6684433333333,Latitude,°,NA,NA
2019-12-17T10:49:23Z,26.668445,Latitude,°,NA,NA
2019-12-17T10:49:25Z,26.668445,Latitude,°,NA,NA
2019-12-17T10:49:27Z,26.668445,Latitude,°,NA,NA
