dtime,value,metric,units,device_sn,device_model
2019-12-17T09:28:50Z,0.06578714,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:28:52Z,0.06671306,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:28:54Z,0.06289881,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:28:56Z,0.07595273,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:28:58Z,0.0557938,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:00Z,0.05349535,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:02Z,0.05251119,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:04Z,0.0560089,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:06Z,0.06791446,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:08Z,0.06825921,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:10Z,0.06876476,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:12Z,0.06184033,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:14Z,0.06718884,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:16Z,0.07788695,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:18Z,0.06518409,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:20Z,0.06383129,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:22Z,0.06461715,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:24Z,0.0711894,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:26Z,0.04334986,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:28Z,0.07915986,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:30Z,0.07146221,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:32Z,0.0722119,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:34Z,0.05902471,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:36Z,0.0555841,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:38Z,0.05572158,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:40Z,0.04739102,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:42Z,0.04631913,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:44Z,0.05757738,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:46Z,0.06379128,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:48Z,0.07106913,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:50Z,0.05221644,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:52Z,0.06751378,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:54Z,0.06882419,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:56Z,0.04786899,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:29:58Z,0.05259904,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:00Z,0.08400303,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:02Z,0.06548138,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:04Z,0.0742057,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:06Z,0.07431874,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:08Z,0.06765279,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:10Z,0.0624697,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:12Z,0.06468718,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:14Z,0.0687305,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:16Z,0.06935187,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:18Z,0.07271133,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:20Z,0.09509867,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:22Z,0.08349761,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:24Z,0.08880984,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:26Z,0.07597688,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:28Z,0.07459846,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:30Z,0.08490739,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:32Z,0.08393036,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:34Z,0.09122743,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:36Z,0.08272088,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:38Z,0.09642249,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:40Z,0.09798244,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:42Z,0.1119927,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:44Z,0.111146,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:46Z,0.1341206,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:48Z,0.121837,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:50Z,0.1210757,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:52Z,0.1421149,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:54Z,0.1175041,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:56Z,0.1222783,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:30:58Z,0.1142086,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:00Z,0.1411994,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:02Z,0.1445929,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:04Z,0.1363145,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:06Z,0.0920112,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:08Z,0.1147078,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:10Z,0.1011127,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:12Z,0.1305907,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:14Z,0.1340327,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:16Z,0.1301584,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:18Z,0.1120714,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:20Z,0.1382246,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:22Z,0.1249508,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:24Z,0.1242562,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:26Z,0.1201214,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:28Z,0.1138046,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:30Z,0.09955737,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:32Z,0.1065415,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:34Z,0.1248275,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:36Z,0.1278291,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:38Z,0.1135685,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:40Z,0.1343099,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:42Z,0.1084448,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:44Z,0.09650028,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:46Z,0.1011848,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:48Z,0.1014937,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:50Z,0.1286346,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:52Z,0.1481523,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:54Z,0.1181828,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:56Z,0.1205524,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:31:58Z,0.1193212,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:00Z,0.1159082,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:02Z,0.1257965,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:04Z,0.1351435,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:06Z,0.1356504,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:08Z,0.09731724,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:10Z,0.091988,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:12Z,0.09753811,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:14Z,0.1107057,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:16Z,0.07007384,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:18Z,0.08524025,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:20Z,0.08454127,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:22Z,0.1070707,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:24Z,0.1101081,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:32:26Z,0.07454559,Chlorophyll-a Concentration,µg/L,671693,NA
