dtime,value,metric,units,device_sn,device_model
2019-12-17T11:52:52Z,0.05835073,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:52:54Z,13.21823,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:52:56Z,1.276172,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:52:58Z,0.4560494,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:00Z,0.2086935,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:02Z,0.2100897,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:04Z,0.1989371,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:06Z,0.1957612,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:08Z,0.2246479,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:10Z,0.2282573,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:12Z,0.2297489,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:14Z,0.2155492,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:16Z,0.2311266,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:18Z,0.1973466,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:20Z,0.2114952,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:22Z,0.2119177,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:24Z,0.2072254,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:26Z,0.2059706,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:28Z,0.2152509,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:30Z,0.1897386,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:32Z,0.1866197,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:34Z,0.2039795,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:36Z,0.2057177,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:38Z,0.1940069,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:40Z,0.2061136,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:42Z,0.2229626,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:44Z,0.2258967,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:46Z,0.2229871,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:48Z,0.2427996,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:50Z,0.2258205,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:52Z,0.19383,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:54Z,0.2182605,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:56Z,0.2205341,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:53:58Z,0.210286,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:00Z,0.2048137,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:02Z,0.218509,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:04Z,0.205167,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:06Z,0.2040071,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:08Z,0.2010252,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:10Z,0.2109152,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:12Z,0.215164,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:14Z,0.194479,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:16Z,0.2083545,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:18Z,0.2092833,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:20Z,0.1862891,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:22Z,0.2235721,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:24Z,0.2158404,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:26Z,0.2056198,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:28Z,0.1909237,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:30Z,0.2182005,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:32Z,0.2215113,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:34Z,0.213233,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:36Z,0.2003559,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:38Z,0.2217425,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:40Z,0.2076368,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:42Z,0.1931719,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:44Z,0.1903659,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:46Z,0.2079355,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:48Z,0.1905422,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:50Z,0.2092244,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:52Z,0.2111498,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:54Z,0.2024476,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:56Z,0.2165103,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:54:58Z,0.1979512,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:00Z,0.2202762,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:02Z,0.1969631,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:04Z,0.202831,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:06Z,0.2024682,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:08Z,0.2138141,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:10Z,0.2052586,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:55:12Z,0.2216107,Chlorophyll-a Concentration,µg/L,671693,NA
