dtime,value,metric,units,device_sn,device_model
2019-12-17T11:07:59Z,0.07307345,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:01Z,0.06850184,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:03Z,0.08576966,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:05Z,0.08792584,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:07Z,0.04310335,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:09Z,0.0606207,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:11Z,0.05875547,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:13Z,0.04558716,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:15Z,0.07176562,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:17Z,0.07486295,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:19Z,0.06504355,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:21Z,0.05474489,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:23Z,0.06709554,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:25Z,0.06544202,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:27Z,0.06586392,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:29Z,0.06891589,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:31Z,0.0756807,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:33Z,0.04717883,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:35Z,0.06703293,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:37Z,0.04654501,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:39Z,0.0449043,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:41Z,0.04839102,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:43Z,0.06491593,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:45Z,0.06528772,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:47Z,0.06893677,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:49Z,0.06936489,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:51Z,0.05478709,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:53Z,0.07678709,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:55Z,0.05541554,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:57Z,0.07783301,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:08:59Z,0.07994307,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:01Z,0.07252379,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:03Z,0.02562806,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:05Z,0.05087612,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:07Z,0.07308096,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:09Z,0.06598996,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:11Z,0.06580808,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:13Z,0.08933005,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:15Z,0.06612115,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:17Z,0.08715279,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:19Z,0.1095039,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:21Z,0.1016635,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:23Z,0.1014589,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:25Z,0.1027488,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:27Z,0.0919342,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:29Z,0.09504784,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:31Z,0.1180927,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:33Z,0.1269636,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:35Z,0.1291542,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:37Z,0.1217824,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:39Z,0.1252093,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:41Z,0.1084806,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:43Z,0.1267144,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:45Z,0.1326296,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:47Z,0.1343502,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:49Z,0.109841,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:51Z,0.1486923,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:53Z,0.1111029,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:55Z,0.1435543,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:57Z,0.1486961,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:09:59Z,0.1511029,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:01Z,0.1516684,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:03Z,0.1575778,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:05Z,0.1316541,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:07Z,0.1538901,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:09Z,0.1554619,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:11Z,0.1514028,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:13Z,0.161404,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:15Z,0.1342985,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:17Z,0.1436124,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:19Z,0.1476233,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:21Z,0.1487578,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:23Z,0.1652109,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:25Z,0.1479999,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:27Z,0.1561429,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:29Z,0.1562302,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:31Z,0.1627906,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:33Z,0.1381915,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:35Z,0.1513718,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:37Z,0.1373552,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:39Z,0.1404521,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:41Z,0.131676,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:43Z,0.1307283,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:45Z,0.1518049,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:47Z,0.1442648,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:49Z,0.1458567,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:51Z,0.1367235,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:53Z,0.1421346,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:55Z,0.1424596,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:57Z,0.1332431,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:10:59Z,0.1129584,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:01Z,0.1262275,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:03Z,0.1384967,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:05Z,0.1407576,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:07Z,0.1154861,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:09Z,0.1099014,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:11Z,0.1343722,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:13Z,0.1228215,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:15Z,0.1303229,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:17Z,0.1112424,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:19Z,0.108934,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:21Z,0.107491,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:23Z,0.1171541,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:25Z,0.1090884,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:27Z,0.108247,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:29Z,0.1073489,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:31Z,0.08457238,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:33Z,0.09941861,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:35Z,0.08653547,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:37Z,0.07727147,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:39Z,0.07535943,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:41Z,0.0648893,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:43Z,0.06478268,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:45Z,0.05321442,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:47Z,0.08304269,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:11:49Z,0.0864524,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T11:07:59Z,2.535711,Depth,ft,671053,NA
2019-12-17T11:08:01Z,2.582459,Depth,ft,671053,NA
2019-12-17T11:08:03Z,2.587534,Depth,ft,671053,NA
2019-12-17T11:08:05Z,2.589148,Depth,ft,671053,NA
2019-12-17T11:08:07Z,2.53574,Depth,ft,671053,NA
2019-12-17T11:08:09Z,2.785529,Depth,ft,671053,NA
2019-12-17T11:08:11Z,2.633509,Depth,ft,671053,NA
2019-12-17T11:08:13Z,2.603233,Depth,ft,671053,NA
2019-12-17T11:08:15Z,2.59435,Depth,ft,671053,NA
2019-12-17T11:08:17Z,2.592806,Depth,ft,671053,NA
2019-12-17T11:08:19Z,2.346844,Depth,ft,671053,NA
2019-12-17T11:08:21Z,2.791425,Depth,ft,671053,NA
2019-12-17T11:08:23Z,2.78989,Depth,ft,671053,NA
2019-12-17T11:08:25Z,2.517827,Depth,ft,671053,NA
2019-12-17T11:08:27Z,2.480614,Depth,ft,671053,NA
2019-12-17T11:08:29Z,2.556669,Depth,ft,671053,NA
2019-12-17T11:08:31Z,2.501869,Depth,ft,671053,NA
2019-12-17T11:08:33Z,2.587737,Depth,ft,671053,NA
2019-12-17T11:08:35Z,2.474021,Depth,ft,671053,NA
2019-12-17T11:08:37Z,2.577185,Depth,ft,671053,NA
2019-12-17T11:08:39Z,2.585261,Depth,ft,671053,NA
2019-12-17T11:08:41Z,2.563247,Depth,ft,671053,NA
2019-12-17T11:08:43Z,2.609183,Depth,ft,671053,NA
2019-12-17T11:08:45Z,2.767644,Depth,ft,671053,NA
2019-12-17T11:08:47Z,2.870829,Depth,ft,671053,NA
2019-12-17T11:08:49Z,2.891394,Depth,ft,671053,NA
2019-12-17T11:08:51Z,3.009516,Depth,ft,671053,NA
2019-12-17T11:08:53Z,2.729974,Depth,ft,671053,NA
2019-12-17T11:08:55Z,2.74425,Depth,ft,671053,NA
2019-12-17T11:08:57Z,2.783842,Depth,ft,671053,NA
2019-12-17T11:08:59Z,2.79248,Depth,ft,671053,NA
2019-12-17T11:09:01Z,2.963392,Depth,ft,671053,NA
2019-12-17T11:09:03Z,3.601983,Depth,ft,671053,NA
2019-12-17T11:09:05Z,6.741893,Depth,ft,671053,NA
2019-12-17T11:09:07Z,8.373051,Depth,ft,671053,NA
2019-12-17T11:09:09Z,10.47337,Depth,ft,671053,NA
2019-12-17T11:09:11Z,10.81194,Depth,ft,671053,NA
2019-12-17T11:09:13Z,12.0254,Depth,ft,671053,NA
2019-12-17T11:09:15Z,14.39845,Depth,ft,671053,NA
