dtime,value,metric,units,device_sn,device_model
2019-12-17T12:49:25Z,0.1791819,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:27Z,0.1053428,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:29Z,0.1542576,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:31Z,0.1444871,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:33Z,0.1542957,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:35Z,0.1519087,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:37Z,0.1520873,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:39Z,0.158263,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:41Z,0.1410575,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:43Z,0.1666884,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:45Z,0.1689427,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:47Z,0.1932048,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:49Z,0.1832398,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:51Z,0.191112,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:53Z,0.1940323,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:55Z,0.1993415,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:57Z,0.191085,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:49:59Z,0.190136,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:50:01Z,0.1689762,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:50:03Z,0.1576862,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:50:05Z,0.1649463,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:50:07Z,0.1582501,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T12:50:09Z,0.1707017,Chlorophyll-a Concentration,µg/L,671693,NA
