dtime,value,metric,units,device_sn,device_model
2019-12-17T07:54:54Z,0.09084374,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:54:56Z,0.2075262,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:54:58Z,0.2234199,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:00Z,0.2272692,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:02Z,0.2300691,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:04Z,0.2304901,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:06Z,0.2371164,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:08Z,0.215826,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:10Z,0.2521647,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:12Z,0.2447636,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:14Z,0.2457558,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:16Z,0.234872,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:18Z,0.2329934,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:20Z,0.2481546,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:22Z,0.2501609,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:24Z,0.256166,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:26Z,0.2569636,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:28Z,0.1972998,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:30Z,0.223357,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:32Z,0.2360215,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:34Z,0.2450546,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T07:55:36Z,0.2447897,Chlorophyll-a Concentration,µg/L,671693,NA
