dtime,value,metric,units,device_sn,device_model
2019-12-17T09:16:50Z,2.433702,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:16:52Z,0.1734007,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:16:54Z,0.06644151,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:16:56Z,0.05169102,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:16:58Z,0.061241,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:00Z,0.06181868,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:02Z,0.042351,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:04Z,0.06536637,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:06Z,0.04894566,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:08Z,0.05661183,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:10Z,0.05672375,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:12Z,0.05843583,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:14Z,0.06710998,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:16Z,0.05634479,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:18Z,0.0571564,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:20Z,0.05674363,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:22Z,0.06444951,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:24Z,0.06824677,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:26Z,0.07134465,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:28Z,0.04802545,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:30Z,0.0546903,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:32Z,0.05459069,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:34Z,0.0524653,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:36Z,0.0659657,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:38Z,0.05996577,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:40Z,0.06294248,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:42Z,0.0552265,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:44Z,0.05431919,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:46Z,0.06217959,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:48Z,0.06901174,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:50Z,0.08044221,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:52Z,0.05693413,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:54Z,0.07759234,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:56Z,0.07932308,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:17:58Z,0.08558426,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:00Z,0.07388484,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:02Z,0.071176,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:04Z,0.07146557,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:06Z,0.071455,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:08Z,0.06131482,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:10Z,0.07731141,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:12Z,0.07516558,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:14Z,0.09472942,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:16Z,0.08559325,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:18Z,0.08524723,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:20Z,0.08173873,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:22Z,0.09746954,Chlorophyll-a Concentration,µg/L,671693,NA
2019-12-17T09:18:24Z,0.06558931,Chlorophyll-a Concentration,µg/L,671693,NA
