dtime,value,metric,units,device_sn,device_model
2019-12-11T15:22:46Z,0.01842658,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:48Z,0.01842658,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:50Z,0.01630121,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:52Z,0.03500451,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:54Z,0.01449242,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:56Z,0.02464499,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:22:58Z,0.02502237,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:00Z,0.0136254,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:02Z,0.02608692,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:04Z,0.02758246,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:06Z,0.01231879,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:08Z,0.01013232,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:10Z,0.03134451,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:12Z,0.04284067,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:14Z,0.05198835,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:16Z,0.04502041,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:18Z,0.03456939,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:20Z,0.0327475,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:22Z,0.01736491,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:24Z,0.03418057,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:26Z,0.005693755,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:28Z,0.006312647,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:30Z,0.06215428,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:32Z,0.07037114,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:34Z,0.06222399,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:36Z,0.04508975,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:38Z,0.06097966,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:40Z,0.03199909,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:42Z,0.02890556,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:44Z,0.01515566,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:46Z,0.02529712,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:48Z,0.04634858,Chlorophyll-a Concentration,µg/L,667779,NA
2019-12-11T15:23:50Z,0.06151964,Chlorophyll-a Concentration,µg/L,667779,NA
